VEHICULO;FECHA_ENTRADA;FECHA_SALIDA;dif_minutos;DISTANCIA_TOTAL;consumo_TOTAL;SOC_ENTRADA;SOC_SALIDA;DIF_SOC;N_Ordenes
40;2017-11-22 13:34:37.643;2017-11-21 19:43:25.420;1071;0;-463377;33;89;56;72
38;2017-11-22 15:11:35.797;2017-11-21 22:24:07.637;1007;10737339;-473337449;34;89;55;70
42;2017-11-22 16:32:55.083;2017-11-21 22:29:09.973;1083;3865666;-204575017;34;89;55;64
42;2017-11-22 16:40:02.933;2017-11-21 22:29:09.973;1091;36070;-2532772;34;89;55;64
37;2017-11-23 05:11:43.047;2017-11-22 09:26:57.800;1185;11578096;-589580400;34;89;55;72
33;2017-11-23 05:13:18.027;2017-11-22 09:03:13.453;1210;9882406;-530566007;34;89;55;57
33;2017-11-23 05:30:58.033;2017-11-22 09:03:13.453;1227;12330;-782456;34;89;55;57
35;2017-11-23 08:44:41.220;2017-11-22 11:07:33.097;1297;3527154;-155867817;34;89;55;56
42;2017-11-23 10:10:46.800;2017-11-22 17:49:29.717;981;10355632;-575978697;34;89;55;66
38;2017-11-23 12:38:51.323;2017-11-22 16:45:14.210;1193;11109053;-521025651;33;87;54;79
37;2017-11-23 20:38:36.267;2017-11-23 06:29:30.087;849;2669726;-126528414;34;89;55;88
32;2017-11-23 20:47:17.603;2017-11-23 06:18:53.387;869;8851174;-407628975;34;89;55;69
37;2017-11-23 20:57:07.657;2017-11-23 06:29:30.087;868;59;-582083;34;89;55;88
37;2017-11-23 21:00:58.510;2017-11-23 06:29:30.087;871;-124;-729016;34;89;55;88
41;2017-11-24 00:29:17.817;2017-11-23 10:20:48.290;849;965;-7299837;34;83;49;75
41;2017-11-24 00:53:47.447;2017-11-23 10:20:48.290;873;4;-2951713;34;83;49;75
35;2017-11-24 05:32:43.890;2017-11-23 09:54:24.833;1178;52742;-3104149;31;89;58;74
35;2017-11-24 05:38:33.470;2017-11-23 09:54:24.833;1184;149348;-3920580;30;89;59;74
41;2017-11-24 05:51:02.073;2017-11-24 01:08:53.627;283;6367235;-322913485;33;34;1;0
42;2017-11-24 06:04:16.120;2017-11-23 11:19:36.720;1125;-28;13116643;34;89;55;57
40;2017-11-24 06:11:38.153;2017-11-23 13:36:32.813;995;10191192;-538802676;34;89;55;48
38;2017-11-24 07:27:30.483;2017-11-23 13:41:06.333;1066;4544655;-247657467;33;89;56;56
38;2017-11-24 07:34:16.510;2017-11-23 13:41:06.333;1073;0;-363591;33;89;56;56
38;2017-11-24 07:36:02.300;2017-11-23 13:41:06.333;1075;10;-424484;33;89;56;56
43;2017-11-24 08:47:25.110;2017-11-23 14:19:52.260;1108;10373794;-524862821;34;89;55;57
40;2017-11-24 09:44:20.910;2017-11-24 08:46:16.233;58;79125;-3132817;87;89;2;0
32;2017-11-24 13:21:56.097;2017-11-23 22:03:33.447;918;-88;1500692;34;93;59;87
33;2017-11-24 19:14:49.990;2017-11-24 06:43:49.413;751;13247873;-547446069;33;89;56;83
33;2017-11-24 19:31:16.073;2017-11-24 06:43:49.413;768;1209;-478139;33;89;56;83
41;2017-11-25 04:02:08.443;2017-11-24 14:10:06.930;832;2035631;-193809787;68;89;21;11
35;2017-11-25 12:01:32.620;2017-11-24 12:46:24.893;1395;3600953;-319463309;51;89;38;17
40;2017-11-27 07:02:06.400;2017-11-25 06:56:25.067;2886;0;-4427293;33;100;67;5
40;2017-11-27 07:06:04.083;2017-11-25 06:56:25.067;2890;54353;-2857842;33;100;67;5
37;2017-11-27 12:49:33.273;2017-11-25 21:44:30.753;2345;315131;-12194095;34;100;66;58
38;2017-11-27 13:26:00.943;2017-11-25 23:23:05.020;2283;73733;-7874101;34;100;66;52
38;2017-11-27 13:33:48.457;2017-11-25 23:23:05.020;2290;80195;-2299240;34;100;66;52
42;2017-11-27 20:42:32.120;2017-11-27 07:32:14.120;790;3120841;-165608945;34;100;66;95
40;2017-11-27 20:47:12.837;2017-11-27 09:20:47.640;687;-125;-641591;34;89;55;77
41;2017-11-28 02:00:54.733;2017-11-27 10:01:08.733;959;3416210;-182441285;32;89;57;53
43;2017-11-28 03:43:10.547;2017-11-27 14:33:46.480;790;3163489;-158925571;33;89;56;75
32;2017-11-28 03:54:54.543;2017-11-27 12:38:50.250;916;14275006;-647322716;33;99;66;85
33;2017-11-28 09:30:22.243;2017-11-27 15:57:25.273;1053;-177;-653168;33;100;67;89
35;2017-11-28 15:39:30.543;2017-11-28 02:18:20.430;801;219004;-9137024;34;89;55;69
35;2017-11-28 15:48:48.877;2017-11-28 02:18:20.430;810;-145;-1168371;34;89;55;69
41;2017-11-28 15:49:02.790;2017-11-28 03:52:57.573;717;8297099;-345846402;34;89;55;82
35;2017-11-28 15:50:49.643;2017-11-28 02:18:20.430;812;19;-749581;34;89;55;69
43;2017-11-28 17:04:25.953;2017-11-28 05:32:10.810;692;574616;-23899334;34;89;55;87
32;2017-11-28 18:15:58.393;2017-11-28 07:00:11.283;675;15733864;-635881583;33;100;67;97
42;2017-11-29 05:57:43.243;2017-11-28 15:19:25.557;878;6741218;-369731712;34;89;55;71
35;2017-11-29 07:59:56.340;2017-11-28 17:38:29.920;861;3015284;-123274616;33;89;56;66
40;2017-11-29 09:05:51.050;2017-11-28 18:52:27.177;853;11433792;-579670128;33;89;56;71
32;2017-11-29 10:30:26.803;2017-11-28 20:00:27.200;870;89026;-2014092;33;89;56;68
42;2017-11-29 18:10:45.230;2017-11-29 07:48:38.027;622;147683;-2751457;33;89;56;90
41;2017-11-29 22:38:44.217;2017-11-29 10:52:33.737;706;6393726;-304104087;33;85;52;75
38;2017-11-30 09:46:06.617;2017-11-29 16:54:42.800;1012;9012244;-481500740;33;80;47;56
38;2017-11-30 09:55:35.000;2017-11-29 16:54:42.800;1021;-128;-542249;33;80;47;56
35;2017-11-30 14:02:39.993;2017-11-29 22:43:33.077;919;11917320;-537736453;34;89;55;72
38;2017-11-30 16:57:24.857;2017-11-30 10:14:17.370;403;86;-3021445;31;33;2;0
38;2017-11-30 17:25:50.710;2017-11-30 10:14:17.370;431;66052;-8908340;31;33;2;0
40;2017-12-01 19:39:19.410;2017-11-30 21:50:52.143;1309;6041332;-312102664;34;89;55;79
40;2017-12-02 02:02:21.323;2017-12-01 21:32:31.663;270;473835;-75574278;80;89;9;2
41;2017-12-02 04:01:42.150;2017-12-01 10:30:36.947;1051;9000604;-493433716;38;89;51;57
32;2017-12-02 05:38:40.440;2017-12-01 09:59:35.240;1179;1376958;-101654193;34;89;55;68
40;2017-12-04 08:20:08.060;2017-12-02 05:47:52.753;3033;133;-732767;34;100;66;5
41;2017-12-04 12:03:05.297;2017-12-02 09:05:41.757;3058;4782628;-624449828;34;100;66;24
39;2017-12-04 12:47:07.000;2017-12-03 00:22:06.170;2185;40561;-3515095;33;100;67;29
38;2017-12-04 12:56:28.040;2017-12-02 22:28:00.400;2308;65;-1471237;34;100;66;47
32;2017-12-04 12:59:24.380;2017-12-02 10:55:10.743;3004;34;-1390635;34;100;66;29
38;2017-12-04 13:05:12.267;2017-12-02 22:28:00.400;2317;462;-2286120;34;100;66;47
38;2017-12-04 13:07:13.790;2017-12-02 22:28:00.400;2319;58;-812408;34;100;66;47
42;2017-12-05 02:43:32.367;2017-12-04 13:09:33.327;814;7301620;-424840787;34;71;37;43
40;2017-12-05 13:01:28.887;2017-12-04 10:58:59.457;1563;9867062;-660335169;30;99;69;60
38;2017-12-05 18:08:53.343;2017-12-04 14:58:14.617;1630;9437018;-568507217;33;89;56;49
38;2017-12-05 18:12:59.047;2017-12-04 14:58:14.617;1634;16743;-1675981;33;89;56;49
40;2017-12-06 23:21:18.703;2017-12-05 14:58:43.607;1943;2488228;-508319739;34;89;55;14
33;2017-12-07 10:22:50.863;2017-12-05 06:56:32.543;3086;484;-417687;34;89;55;38
38;2017-12-07 11:14:48.697;2017-12-05 20:13:25.037;2341;4685542;-526458902;34;89;55;24
43;2017-12-08 03:44:12.037;2017-12-07 10:21:06.730;1043;7999569;-438359590;50;100;50;56
40;2017-12-08 03:44:40.957;2017-12-07 22:06:14.587;338;0;-235148;78;89;11;4
43;2017-12-08 04:55:30.267;2017-12-07 10:21:06.730;1114;184556;-17316346;48;100;52;56
35;2017-12-08 04:59:27.790;2017-12-07 06:57:54.707;1322;1128107;-152527317;37;89;52;47
40;2017-11-16 07:57:41.830;2017-11-15 11:52:37.773;1205;15862;-1086827;34;89;55;52
42;2017-11-16 09:53:03.907;2017-11-15 17:41:06.747;972;46141;-2530886;34;89;55;66
43;2017-11-16 14:59:34.700;2017-11-15 21:39:06.337;1040;8610200;-387109380;34;89;55;63
37;2017-11-16 18:33:04.967;2017-11-16 05:00:12.540;813;13441004;-573279564;34;89;55;73
37;2017-11-16 18:42:26.450;2017-11-16 05:00:12.540;822;-72;-1494594;34;89;55;73
40;2017-11-17 01:49:52.217;2017-11-16 10:14:03.057;935;8895562;-433645377;34;89;55;66
35;2017-11-18 12:00:57.007;2017-11-17 17:25:59.043;1115;1172402;-190875962;64;89;25;7
33;2017-11-20 06:16:24.260;2017-11-17 18:08:55.387;3608;1251756;-445644612;34;89;55;6
37;2017-11-20 12:26:52.500;2017-11-17 14:10:33.600;4216;-363;-963908;34;89;55;65
38;2017-11-20 13:18:23.490;2017-11-20 12:35:34.563;43;172685;-12888822;86;88;2;0
33;2017-11-20 18:02:03.420;2017-11-20 07:28:56.257;634;11978578;-515070077;34;89;55;79
33;2017-11-21 10:21:06.463;2017-11-20 19:06:29.673;915;11704498;-535804491;33;89;56;63
33;2017-11-21 10:24:36.597;2017-11-20 19:06:29.673;918;64;-1044978;33;89;56;63
32;2017-11-21 13:44:16.780;2017-11-20 21:47:39.997;957;9586588;-411534908;34;89;55;62
38;2017-11-21 20:42:25.497;2017-11-21 06:29:57.203;853;2427609;-142297482;34;89;55;72
42;2017-11-21 21:23:30.053;2017-11-21 06:15:20.633;908;8697206;-424226606;34;92;58;89
35;2017-11-22 07:55:08.230;2017-11-21 10:05:24.847;1310;9791781;-520761437;34;89;55;51
40;2017-11-22 13:23:19.183;2017-11-21 19:43:25.420;1060;-128;-1493706;33;89;56;72
41;2017-11-22 14:49:21.540;2017-11-21 22:35:26.430;974;11620977;-555946991;34;89;55;69
42;2017-11-22 16:36:24.473;2017-11-21 22:29:09.973;1087;62;-470767;34;89;55;64
33;2017-11-23 05:47:42.860;2017-11-22 09:03:13.453;1244;705;-430814;34;89;55;57
40;2017-11-23 12:33:10.403;2017-11-22 16:21:21.603;1212;11470765;-650269478;34;89;55;63
37;2017-11-23 20:50:13.340;2017-11-23 06:29:30.087;861;51;-406423;34;89;55;88
41;2017-11-23 23:21:53.050;2017-11-23 10:20:48.290;781;100614;-3887460;34;83;49;75
33;2017-11-24 05:34:44.637;2017-11-23 13:29:00.970;965;0;-181287;34;89;55;67
38;2017-11-24 07:32:21.267;2017-11-23 13:41:06.333;1071;0;-877778;33;89;56;56
38;2017-11-24 07:37:32.673;2017-11-23 13:41:06.333;1076;-37;-406936;33;89;56;56
37;2017-11-24 12:55:24.997;2017-11-23 21:01:01.217;954;418116;-16290194;24;34;10;0
37;2017-11-24 13:08:02.623;2017-11-24 12:56:08.960;12;15372;-1760408;22;23;1;0
33;2017-11-24 19:29:23.937;2017-11-24 06:43:49.413;766;522;3014257;33;89;56;83
33;2017-11-24 19:43:28.643;2017-11-24 06:43:49.413;780;37;-312676;33;89;56;83
42;2017-11-25 06:37:23.573;2017-11-24 11:29:42.867;1148;2835093;-282001773;57;89;32;12
43;2017-11-25 08:01:36.780;2017-11-24 09:49:26.813;1332;6727508;-429330211;42;89;47;42
43;2017-11-27 12:49:33.963;2017-11-25 13:10:54.913;2859;68473;-1307884;34;100;66;32
40;2017-11-27 20:27:04.510;2017-11-27 09:20:47.640;667;10793657;-510798015;34;89;55;77
33;2017-11-28 09:27:15.993;2017-11-27 15:57:25.273;1050;344763;-11414132;33;100;67;89
38;2017-11-28 09:50:24.220;2017-11-27 15:24:50.730;1106;8987912;-468560938;34;89;55;63
38;2017-11-29 02:50:11.017;2017-11-28 11:41:17.937;909;2243818;-125469297;34;89;55;77
43;2017-11-29 09:59:13.920;2017-11-28 18:51:28.790;908;11707557;-541298922;34;89;55;74
38;2017-11-29 15:07:40.783;2017-11-29 05:04:48.943;603;519237;-21989622;34;89;55;90
38;2017-11-29 15:14:17.430;2017-11-29 05:04:48.943;610;36;-1505175;34;89;55;90
35;2017-11-29 20:59:47.283;2017-11-29 09:46:41.153;673;2290512;-104438710;34;89;55;75
40;2017-11-29 22:28:09.863;2017-11-29 10:51:59.407;697;11667833;-557139150;33;83;50;81
38;2017-11-30 09:53:34.320;2017-11-29 16:54:42.800;1019;34;-1256393;33;80;47;56
38;2017-11-30 09:54:41.617;2017-11-29 16:54:42.800;1020;1238;-603208;33;80;47;56
38;2017-11-30 09:57:44.803;2017-11-29 16:54:42.800;1023;218;-444560;33;80;47;56
33;2017-11-30 11:06:34.770;2017-11-29 08:46:58.013;1580;5817404;-255275341;34;89;55;155
38;2017-11-30 16:37:50.387;2017-11-30 10:14:17.370;383;557;-277108;31;33;2;0
32;2017-11-30 17:55:14.810;2017-11-30 04:58:18.220;777;1195676;-49049883;33;89;56;70
43;2017-11-30 18:05:11.320;2017-11-30 05:07:43.903;778;10123092;-429887917;34;89;55;66
42;2017-12-01 05:11:58.343;2017-11-30 14:49:04.877;862;12825347;-607592923;34;89;55;82
42;2017-12-01 05:15:31.950;2017-11-30 14:49:04.877;866;-248;-622504;34;89;55;82
41;2017-12-01 05:41:44.317;2017-11-30 16:58:03.397;763;0;-434245;34;89;55;86
32;2017-12-01 08:14:38.923;2017-11-30 19:40:33.293;754;1403264;-61411943;33;89;56;72
43;2017-12-01 09:57:51.067;2017-11-30 19:55:51.867;842;12182107;-542043476;34;89;55;77
38;2017-12-01 10:07:31.247;2017-11-30 17:27:00.340;1000;101128;-2493595;30;31;1;0
33;2017-12-01 13:49:19.923;2017-12-01 02:19:47.370;690;4861046;-204321414;33;89;56;77
40;2017-12-02 03:00:57.180;2017-12-01 21:32:31.663;328;-46;-13330996;78;89;11;2
33;2017-12-02 08:01:29.850;2017-12-01 15:34:42.613;987;371558;-21639157;46;89;43;37
43;2017-12-02 09:24:37.860;2017-12-01 11:49:02.820;1295;42075;-7425928;49;89;40;28
37;2017-12-02 09:25:18.117;2017-12-01 15:56:47.013;1049;65891;-7439486;33;50;17;9
37;2017-12-02 09:26:04.287;2017-12-01 15:56:47.013;1050;0;-203878;33;50;17;9
38;2017-12-02 18:02:31.773;2017-12-01 13:12:49.400;1730;109173;-89976527;49;89;40;12
33;2017-12-04 12:34:00.800;2017-12-02 13:27:12.127;2827;5719803;-639322225;33;100;67;30
39;2017-12-04 12:34:33.783;2017-12-03 00:22:06.170;2172;6410576;-425093901;33;100;67;29
38;2017-12-04 12:51:05.813;2017-12-02 22:28:00.400;2303;0;-429409;34;100;66;47
38;2017-12-04 12:53:07.580;2017-12-02 22:28:00.400;2305;1638;-459748;34;100;66;47
32;2017-12-04 12:53:19.487;2017-12-02 10:55:10.743;2998;3093182;-132641717;34;100;66;29
38;2017-12-04 12:57:56.817;2017-12-02 22:28:00.400;2309;984;-962795;34;100;66;47
33;2017-12-04 13:16:24.290;2017-12-02 13:27:12.127;2869;66790;-3149829;33;100;67;30
39;2017-12-04 22:42:01.023;2017-12-04 15:13:36.650;449;-75;-79785237;83;89;6;0
32;2017-12-04 23:07:33.583;2017-12-04 14:47:00.787;500;21134;-73584796;80;89;9;0
42;2017-12-05 02:46:48.517;2017-12-04 13:09:33.327;817;158;-520165;34;71;37;43
33;2017-12-05 05:40:58.487;2017-12-04 15:03:53.020;877;2275217;-130721133;46;89;43;43
35;2017-12-05 05:42:50.537;2017-12-04 13:21:06.563;981;8829324;-429417981;35;81;46;54
37;2017-12-07 03:54:51.490;2017-12-05 05:59:48.193;2755;3736067;-552599622;34;89;55;17
43;2017-12-07 05:13:22.167;2017-12-04 12:44:05.610;3869;934802;-54744158;33;95;62;35
40;2017-12-07 20:07:39.600;2017-12-07 01:08:46.347;1139;10079079;-565153412;33;89;56;57
38;2017-12-07 23:56:52.973;2017-12-07 14:03:36.913;593;2634578;-176281078;67;89;22;14
42;2017-12-07 23:57:23.060;2017-12-07 11:50:10.660;727;7610026;-386883721;48;89;41;42
40;2017-12-08 03:45:51.287;2017-12-07 22:06:14.587;339;-62;-320069;78;89;11;4
38;2017-12-08 03:46:18.967;2017-12-07 14:03:36.913;823;0;-368549;62;89;27;14
37;2017-12-09 09:20:41.680;2017-12-07 05:45:02.500;3095;71494;-31679592;33;89;56;60
35;2017-12-09 12:01:32.287;2017-12-08 06:44:06.013;1757;312737;-266978361;58;89;31;0
35;2017-12-09 12:13:18.300;2017-12-08 06:44:06.013;1769;-71;-304282;58;89;31;0
35;2017-12-09 12:14:05.010;2017-12-08 06:44:06.013;1770;-207;-221241;58;89;31;0
37;2017-12-11 16:56:50.087;2017-12-09 20:28:56.460;2668;11668368;-548760509;33;100;67;62
42;2017-12-11 17:11:10.263;2017-12-09 06:57:50.723;3494;4326798;-191725984;33;100;67;59
33;2017-12-11 19:17:44.673;2017-12-11 01:14:56.320;1083;266;-787900;34;89;55;63
42;2017-12-12 10:45:37.610;2017-12-11 19:00:13.233;945;5768972;-282181553;33;89;56;77
33;2017-12-12 13:03:30.230;2017-12-11 19:20:52.460;1063;120;-259535;26;34;8;0
39;2017-12-12 21:15:31.283;2017-12-12 13:04:49.617;491;924457;-92058244;34;81;47;36
35;2017-12-13 02:00:57.220;2017-12-12 13:05:16.550;775;7861359;-366817808;34;75;41;44
42;2017-12-13 09:07:57.277;2017-12-12 12:37:23.220;1230;810;-1077302;34;89;55;63
43;2017-12-14 16:54:03.197;2017-12-14 02:53:32.493;841;2410733;-104591738;34;89;55;71
35;2017-12-14 18:33:33.837;2017-12-14 07:09:11.663;684;12459654;-511421357;33;89;56;66
32;2017-12-15 05:58:52.200;2017-12-14 08:20:23.550;1298;12409520;-622009748;33;89;56;66
38;2017-12-15 09:27:46.823;2017-12-14 13:04:59.130;1223;-253;27029;34;91;57;72
38;2017-12-15 09:29:50.263;2017-12-14 13:04:59.130;1225;-136;1164705;34;91;57;72
35;2017-12-15 13:26:52.267;2017-12-14 20:26:16.280;1020;5871270;-252975179;33;89;56;65
39;2017-12-15 15:29:09.497;2017-12-15 07:38:09.490;471;7417391;-655957652;33;80;47;37
41;2017-11-08 07:05:01.020;2017-11-07 12:06:33.983;1139;-81;-802568;34;89;55;70
41;2017-11-08 07:07:14.530;2017-11-07 12:06:33.983;1141;869;-239723;34;89;55;70
41;2017-11-08 07:14:53.953;2017-11-07 12:06:33.983;1148;0;-272568;34;89;55;70
32;2017-11-08 11:05:27.657;2017-11-07 18:50:08.060;975;10214646;-510860354;33;89;56;65
32;2017-11-08 11:09:29.850;2017-11-07 18:50:08.060;979;-170;-397310;33;89;56;65
37;2017-11-08 12:03:46.110;2017-11-07 21:36:03.840;867;132472;-1900356;34;89;55;84
37;2017-11-08 12:09:05.200;2017-11-07 21:36:03.840;873;157778;-3587731;34;89;55;84
37;2017-11-08 12:18:47.403;2017-11-07 21:36:03.840;882;-7;-1137489;34;89;55;84
43;2017-11-08 18:08:41.693;2017-11-08 07:37:30.310;631;12421909;-522164293;34;84;50;84
32;2017-11-09 05:12:34.133;2017-11-08 12:11:20.230;1021;9875687;-509538862;33;89;56;56
32;2017-11-09 05:17:21.570;2017-11-08 12:11:20.230;1026;-86;-930399;33;89;56;56
33;2017-11-09 09:12:57.463;2017-11-08 17:47:39.027;925;18;-643270;34;89;55;69
41;2017-11-09 10:55:18.407;2017-11-08 15:13:02.500;1182;12465369;-620813769;33;89;56;77
33;2017-11-09 11:57:43.527;2017-11-08 17:47:39.027;1090;315;-680938;34;89;55;69
38;2017-11-09 22:37:14.770;2017-11-09 12:09:10.977;628;579;-91817100;77;89;12;0
32;2017-11-10 01:33:34.350;2017-11-10 01:06:43.140;27;78727;-6555559;88;89;1;0
40;2017-11-10 07:03:12.170;2017-11-09 15:59:04.020;904;11074542;-538901540;34;89;55;68
37;2017-11-10 09:18:34.820;2017-11-09 15:22:07.607;1076;8697126;-410552412;33;89;56;80
43;2017-11-12 21:56:05.107;2017-11-10 05:28:22.283;3868;0;-573851269;41;89;48;0
38;2017-11-13 05:40:52.680;2017-11-10 04:00:35.550;4420;-29;-963620;34;94;60;46
41;2017-11-13 08:52:36.150;2017-11-10 03:33:45.180;4639;2591156;-193427419;33;89;56;52
33;2017-11-13 09:27:31.763;2017-11-08 17:47:39.027;6700;3003;-617870;34;89;55;69
40;2017-11-13 13:40:11.723;2017-11-10 08:13:55.007;4647;5485159;-232997862;34;89;55;68
35;2017-11-13 16:53:40.940;2017-11-12 23:44:29.760;1029;9956036;-493096191;33;89;56;65
33;2017-11-14 00:48:24.250;2017-11-13 10:47:46.083;841;29;-366577;34;89;55;80
40;2017-11-14 07:23:52.973;2017-11-14 01:57:23.790;326;7290;-578336;83;89;6;0
35;2017-11-14 07:42:32.847;2017-11-12 23:44:29.760;1918;-19;-369651;25;89;64;65
35;2017-11-14 07:50:05.473;2017-11-12 23:44:29.760;1926;-130;-446408;22;89;67;65
35;2017-11-14 07:54:54.547;2017-11-12 23:44:29.760;1930;508;-624196;22;89;67;65
35;2017-11-14 08:11:42.473;2017-11-12 23:44:29.760;1947;77443;-4050153;20;89;69;65
35;2017-11-14 08:12:39.183;2017-11-12 23:44:29.760;1948;-7;-312805;20;89;69;65
38;2017-11-14 10:11:52.973;2017-11-13 19:35:19.320;876;4494;-2820986;34;89;55;77
38;2017-11-14 10:17:02.297;2017-11-13 19:35:19.320;882;-24;-634457;34;89;55;77
43;2017-11-14 13:49:12.587;2017-11-14 01:05:16.040;764;22575;-1527659;33;89;56;97
37;2017-11-14 15:44:38.467;2017-11-14 08:07:13.770;457;18230;-3758792;33;76;43;77
32;2017-11-14 18:20:35.300;2017-11-14 07:35:55.963;645;7266235;-311093316;34;89;55;83
32;2017-11-14 18:24:14.790;2017-11-14 07:35:55.963;649;34;-562792;34;89;55;83
33;2017-11-14 19:50:58.303;2017-11-14 07:21:14.373;749;17937;-1963333;33;95;62;90
33;2017-11-15 01:54:59.080;2017-11-14 20:51:22.140;303;168;-44828460;83;89;6;0
41;2017-11-15 07:04:20.503;2017-11-14 12:48:28.420;1096;239138;-12852556;34;89;55;71
37;2017-11-15 09:35:48.740;2017-11-14 16:53:16.097;1002;2548382;-111869524;34;89;55;86
32;2017-11-15 12:01:14.857;2017-11-14 19:32:58.997;989;7605184;-335189372;34;89;55;76
43;2017-11-15 20:28:32.573;2017-11-15 10:27:09.747;601;8373696;-359009007;33;73;40;53
35;2017-11-16 01:04:19.657;2017-11-15 11:13:12.060;831;10789767;-459238917;34;89;55;60
32;2017-11-16 06:33:13.487;2017-11-15 13:07:59.693;1046;11511510;-559562180;32;89;57;61
32;2017-11-16 06:34:40.520;2017-11-15 13:07:59.693;1047;-40;-445266;32;89;57;61
33;2017-11-16 07:58:11.947;2017-11-15 15:25:18.810;993;10665716;-511600253;34;89;55;52
42;2017-11-16 09:34:30.570;2017-11-15 17:41:06.747;953;-37;-787430;34;89;55;66
42;2017-11-16 10:25:39.983;2017-11-15 17:41:06.747;1004;131097;-4608393;34;89;55;66
41;2017-11-17 09:41:22.760;2017-11-16 17:55:29.390;946;11775633;-559890396;34;89;55;69
43;2017-11-17 09:48:59.997;2017-11-16 16:10:01.163;1058;11345586;-547189611;33;89;56;59
35;2017-11-17 16:15:54.317;2017-11-16 20:35:27.963;1180;8528398;-442724192;29;89;60;67
33;2017-11-17 16:42:22.803;2017-11-17 01:28:45.023;914;11112968;-519095127;34;89;55;66
33;2017-11-17 16:45:09.193;2017-11-17 01:28:45.023;917;65318;-764735;34;89;55;66
33;2017-11-20 06:24:49.533;2017-11-17 18:08:55.387;3616;132;-1454916;34;89;55;6
37;2017-11-20 12:15:49.193;2017-11-17 14:10:33.600;4205;4254830;-212413777;34;89;55;65
37;2017-11-20 12:22:54.537;2017-11-17 14:10:33.600;4212;115;-1210217;34;89;55;65
37;2017-11-20 12:24:01.947;2017-11-17 14:10:33.600;4214;126;-334144;34;89;55;65
35;2017-11-20 15:12:24.560;2017-11-18 16:50:24.440;2782;-115;-2315494;34;100;66;58
35;2017-11-20 15:14:08.253;2017-11-18 16:50:24.440;2784;0;-383564;34;100;66;58
42;2017-11-21 02:57:54.530;2017-11-20 12:27:22.213;870;11918375;-593083678;33;85;52;76
43;2017-11-21 02:59:49.727;2017-11-20 12:00:42.863;899;7524003;-350477716;34;89;55;71
41;2017-11-21 04:37:00.887;2017-11-20 12:38:24.650;959;4480579;-268848120;33;89;56;66
38;2017-11-21 04:55:35.480;2017-11-20 12:35:34.563;980;30;-451937;34;88;54;66
35;2017-11-21 08:56:08.230;2017-11-20 16:26:36.360;990;12033641;-542470830;33;89;56;65
40;2017-11-21 17:29:55.590;2017-11-20 22:38:26.810;1131;1614882;-76125658;34;89;55;75
32;2017-11-22 08:24:52.390;2017-11-21 14:53:17.590;1051;10260050;-533012283;34;89;55;65
40;2017-11-22 13:32:47.950;2017-11-21 19:43:25.420;1069;2;-1361027;33;89;56;72
33;2017-11-23 05:46:49.800;2017-11-22 09:03:13.453;1243;64484;-4161643;34;89;55;57
41;2017-11-23 09:12:11.060;2017-11-22 16:00:14.123;1032;0;-221397;34;89;55;68
43;2017-11-23 13:19:03.530;2017-11-22 17:01:45.753;1218;-75;-292437;34;89;55;78
41;2017-11-23 14:37:36.177;2017-11-23 10:20:48.290;257;4388960;-205413728;61;83;22;37
37;2017-11-23 20:40:54.397;2017-11-23 06:29:30.087;851;6;-776770;34;89;55;88
37;2017-11-23 20:55:23.660;2017-11-23 06:29:30.087;866;42;-1225323;34;89;55;88
41;2017-11-24 01:00:29.620;2017-11-23 10:20:48.290;880;0;-1091142;34;83;49;75
35;2017-11-24 05:27:55.823;2017-11-23 09:54:24.833;1173;6147932;-349783078;33;89;56;74
33;2017-11-24 05:34:03.533;2017-11-23 13:29:00.970;965;76327;-3763245;34;89;55;67
41;2017-11-24 05:41:46.690;2017-11-24 01:08:53.627;273;139065;-4371688;30;34;4;0
35;2017-11-24 05:47:12.987;2017-11-23 09:54:24.833;1193;-170;-1200449;30;89;59;74
42;2017-11-24 06:05:50.543;2017-11-23 11:19:36.720;1126;0;-338266;34;89;55;57
33;2017-11-24 19:42:23.577;2017-11-24 06:43:49.413;779;3186;-2407329;33;89;56;83
40;2017-11-25 02:10:57.880;2017-11-24 08:46:16.233;1044;6096;-2974703;44;89;45;34
32;2017-11-25 06:01:02.820;2017-11-24 15:03:30.013;898;2227442;-211695815;63;89;26;11
42;2017-11-25 06:38:48.400;2017-11-24 11:29:42.867;1149;253;-355602;57;89;32;12
37;2017-11-25 16:00:59.047;2017-11-24 15:34:26.053;1466;2299464;-300822267;55;89;34;13
38;2017-11-25 18:02:29.917;2017-11-24 08:44:21.430;1998;5824543;-499673449;37;89;52;37
