IDREGISTRO;FECHA;VEHICULO;INDICE;ESTACION;TEMPERATURA;SOC;TENSION;T1_CONSUMO;T1_DISTANCIA;T1_VELOCIDAD;T2_CONSUMO;T2_DISTANCIA;T2_VELOCIDAD;T3_CONSUMO;T3_DISTANCIA;T3_VELOCIDAD;T4_CONSUMO;T4_DISTANCIA;T4_VELOCIDAD
39290;2017-10-02 00:45:47.133;37;63;3716;126;99;2688;-2647;0;0;0;0;0;0;0;0;0;0;0
39291;2017-10-02 00:45:51.110;37;63;3716;124;99;2688;-2602;0;0;0;0;0;0;0;0;0;0;0
39292;2017-10-02 00:45:55.120;37;63;3716;122;99;2688;-2650;0;0;0;0;0;0;0;0;0;0;0
39293;2017-10-02 00:45:59.120;37;63;3716;127;99;2688;-2651;0;0;0;0;0;0;0;0;0;0;0
39294;2017-10-02 00:46:03.340;37;63;3716;126;99;2688;-2601;0;0;0;0;0;0;0;0;0;0;0
39295;2017-10-02 00:46:07.007;37;63;3716;126;99;2688;-2651;0;0;0;0;0;0;0;0;0;0;0
39296;2017-10-02 00:46:11.130;37;63;3716;124;99;2688;-2606;0;0;0;0;0;0;0;0;0;0;0
39297;2017-10-02 00:46:15.140;37;63;3716;122;99;2688;-2603;0;0;0;0;0;0;0;0;0;0;0
39298;2017-10-02 00:46:19.457;37;63;3716;123;99;2688;-2650;0;0;0;0;0;0;0;0;0;0;0
39299;2017-10-02 00:46:24.437;37;63;3716;119;99;2688;-2611;0;0;0;0;0;0;0;0;0;0;0
39300;2017-10-02 00:46:29.050;37;63;3716;121;99;2687;-2656;0;0;0;0;0;0;0;0;0;0;0
39301;2017-10-02 00:46:33.153;37;63;3716;126;99;2687;-2603;0;0;0;0;0;0;0;0;0;0;0
39302;2017-10-02 00:46:37.163;37;63;3716;121;99;2687;-2653;0;0;0;0;0;0;0;0;0;0;0
39303;2017-10-02 00:46:41.157;37;63;3716;127;99;2688;-2685;0;0;0;0;0;0;0;0;0;0;0
39304;2017-10-02 00:46:46.093;37;63;3716;118;99;2688;-2636;0;0;0;0;0;0;0;0;0;0;0
39305;2017-10-02 00:46:50.200;37;63;3716;124;99;2688;-2654;0;0;0;0;0;0;0;0;0;0;0
39306;2017-10-02 00:46:54.173;37;63;3716;124;99;2687;-2549;0;0;0;0;0;0;0;0;0;0;0
39307;2017-10-02 00:46:58.197;37;63;3716;124;99;2687;-2652;0;0;0;0;0;0;0;0;0;0;0
39308;2017-10-02 00:47:03.103;37;63;3716;124;99;2687;-2621;0;0;0;0;0;0;0;0;0;0;0
39309;2017-10-02 00:47:07.093;37;63;3716;122;99;2687;-2704;0;0;0;0;0;0;0;0;0;0;0
39310;2017-10-02 00:47:11.257;37;63;3716;124;99;2687;-2653;0;0;0;0;0;0;0;0;0;0;0
39311;2017-10-02 00:47:16.093;37;63;3716;124;99;2687;-2601;0;0;0;0;0;0;0;0;0;0;0
39312;2017-10-02 00:47:20.107;37;63;3716;121;99;2687;-2650;0;0;0;0;0;0;0;0;0;0;0
39313;2017-10-02 00:47:24.240;37;63;3716;124;99;2687;-2657;0;0;0;0;0;0;0;0;0;0;0
39314;2017-10-02 00:47:28.227;37;63;3716;121;99;2687;-2599;0;0;0;0;0;0;0;0;0;0;0
39315;2017-10-02 00:47:32.227;37;63;3716;122;99;2687;-2653;0;0;0;0;0;0;0;0;0;0;0
39316;2017-10-02 00:47:36.223;37;63;3716;126;99;2687;-2665;0;0;0;0;0;0;0;0;0;0;0
39317;2017-10-02 00:47:41.130;37;63;3716;124;99;2687;-2644;0;0;0;0;0;0;0;0;0;0;0
39318;2017-10-02 00:47:45.373;37;63;3716;123;99;2687;-2651;0;0;0;0;0;0;0;0;0;0;0
39319;2017-10-02 00:47:50.190;37;63;3716;124;99;2687;-2672;0;0;0;0;0;0;0;0;0;0;0
39320;2017-10-02 00:47:54.290;37;63;3716;123;99;2686;-2653;0;0;0;0;0;0;0;0;0;0;0
39321;2017-10-02 00:47:58.297;37;63;3716;-128;99;2687;-2600;0;0;0;0;0;0;0;0;0;0;0
39322;2017-10-02 00:48:02.440;37;63;3716;125;99;2687;-2650;0;0;0;0;0;0;0;0;0;0;0
39323;2017-10-02 00:48:06.300;37;63;3716;126;99;2687;-2650;0;0;0;0;0;0;0;0;0;0;0
39324;2017-10-02 00:48:10.290;37;63;3716;124;99;2687;-2607;0;0;0;0;0;0;0;0;0;0;0
39325;2017-10-02 00:48:14.170;37;63;3716;126;99;2687;-2615;0;0;0;0;0;0;0;0;0;0;0
39326;2017-10-02 00:48:18.717;37;63;3716;-128;99;2687;-2553;0;0;0;0;0;0;0;0;0;0;0
39327;2017-10-02 00:48:23.483;37;63;3716;124;99;2686;-2606;0;0;0;0;0;0;0;0;0;0;0
39328;2017-10-02 00:48:27.540;37;63;3716;127;99;2687;-2633;0;0;0;0;0;0;0;0;0;0;0
39329;2017-10-02 00:48:31.320;37;63;3716;-128;99;2686;-2602;0;0;0;0;0;0;0;0;0;0;0
39330;2017-10-02 00:48:35.423;37;63;3716;126;99;2686;-2650;0;0;0;0;0;0;0;0;0;0;0
39331;2017-10-02 00:48:39.490;37;63;3716;-128;99;2687;-2595;0;0;0;0;0;0;0;0;0;0;0
39332;2017-10-02 00:48:43.473;37;63;3716;127;99;2686;-2550;0;0;0;0;0;0;0;0;0;0;0
39333;2017-10-02 00:48:47.413;37;63;3716;126;99;2686;-2650;0;0;0;0;0;0;0;0;0;0;0
39334;2017-10-02 00:48:51.420;37;63;3716;127;99;2686;-2596;0;0;0;0;0;0;0;0;0;0;0
39335;2017-10-02 00:48:55.563;37;63;3716;125;99;2686;-2603;0;0;0;0;0;0;0;0;0;0;0
39336;2017-10-02 00:48:59.813;37;63;3716;-128;99;2686;-2600;0;0;0;0;0;0;0;0;0;0;0
39337;2017-10-02 00:49:04.443;37;63;3716;126;99;2686;-2597;0;0;0;0;0;0;0;0;0;0;0
39338;2017-10-02 00:49:08.460;37;63;3716;-127;99;2686;-2645;0;0;0;0;0;0;0;0;0;0;0
39339;2017-10-02 00:49:13.343;37;63;3716;126;99;2686;-2568;0;0;0;0;0;0;0;0;0;0;0
39340;2017-10-02 00:49:17.267;37;63;3716;125;99;2686;-2652;0;0;0;0;0;0;0;0;0;0;0
39341;2017-10-02 00:49:21.463;37;63;3716;-128;99;2686;-2595;0;0;0;0;0;0;0;0;0;0;0
39342;2017-10-02 00:49:25.450;37;63;3716;124;99;2686;-2600;0;0;0;0;0;0;0;0;0;0;0
39343;2017-10-02 00:49:29.577;37;63;3716;125;99;2686;-2623;0;0;0;0;0;0;0;0;0;0;0
39344;2017-10-02 00:49:34.423;37;63;3716;123;99;2686;-2646;0;0;0;0;0;0;0;0;0;0;0
39345;2017-10-02 00:49:38.473;37;63;3716;125;99;2686;-2648;0;0;0;0;0;0;0;0;0;0;0
39346;2017-10-02 00:49:43.387;37;63;3716;126;99;2686;-2652;0;0;0;0;0;0;0;0;0;0;0
39347;2017-10-02 00:49:47.510;37;63;3716;-128;99;2686;-2603;0;0;0;0;0;0;0;0;0;0;0
39348;2017-10-02 00:49:51.627;37;63;3716;126;99;2686;-2600;0;0;0;0;0;0;0;0;0;0;0
39349;2017-10-02 00:49:56.390;37;63;3716;127;99;2686;-2553;0;0;0;0;0;0;0;0;0;0;0
39350;2017-10-02 00:50:00.680;37;63;3716;125;99;2685;-2634;0;0;0;0;0;0;0;0;0;0;0
39351;2017-10-02 00:50:05.503;37;63;3716;127;99;2686;-2596;0;0;0;0;0;0;0;0;0;0;0
39352;2017-10-02 00:50:09.573;37;63;3716;-128;99;2685;-2550;0;0;0;0;0;0;0;0;0;0;0
39353;2017-10-02 00:50:13.530;37;63;3716;126;99;2685;-2641;0;0;0;0;0;0;0;0;0;0;0
39354;2017-10-02 00:50:18.417;37;63;3716;125;99;2685;-2549;0;0;0;0;0;0;0;0;0;0;0
39355;2017-10-02 00:50:22.523;37;63;3716;125;99;2685;-2655;0;0;0;0;0;0;0;0;0;0;0
39356;2017-10-02 00:50:26.543;37;63;3716;127;99;2686;-2598;0;0;0;0;0;0;0;0;0;0;0
39357;2017-10-02 00:50:30.533;37;63;3716;126;99;2685;-2595;0;0;0;0;0;0;0;0;0;0;0
39358;2017-10-02 00:50:34.527;37;63;3716;124;99;2685;-2649;0;0;0;0;0;0;0;0;0;0;0
39359;2017-10-02 00:50:39.423;37;63;3716;124;99;2685;-2597;0;0;0;0;0;0;0;0;0;0;0
39360;2017-10-02 00:50:43.597;37;63;3716;126;99;2685;-2646;0;0;0;0;0;0;0;0;0;0;0
39361;2017-10-02 00:50:47.607;37;63;3716;123;99;2685;-2647;0;0;0;0;0;0;0;0;0;0;0
39362;2017-10-02 00:50:51.603;37;63;3716;125;99;2685;-2567;0;0;0;0;0;0;0;0;0;0;0
39363;2017-10-02 00:50:55.587;37;63;3716;123;99;2685;-2648;0;0;0;0;0;0;0;0;0;0;0
39364;2017-10-02 00:50:59.640;37;63;3716;127;99;2685;-2549;0;0;0;0;0;0;0;0;0;0;0
39365;2017-10-02 00:51:03.337;37;63;3716;126;99;2685;-2650;0;0;0;0;0;0;0;0;0;0;0
39366;2017-10-02 00:51:07.683;37;63;3716;123;99;2685;-2605;0;0;0;0;0;0;0;0;0;0;0
39367;2017-10-02 00:51:11.747;37;63;3716;-128;99;2685;-2549;0;0;0;0;0;0;0;0;0;0;0
39368;2017-10-02 00:51:16.500;37;63;3716;124;99;2685;-2651;0;0;0;0;0;0;0;0;0;0;0
39369;2017-10-02 00:51:20.600;37;63;3716;-128;99;2685;-2599;0;0;0;0;0;0;0;0;0;0;0
39370;2017-10-02 00:51:25.403;37;63;3716;126;99;2685;-2603;0;0;0;0;0;0;0;0;0;0;0
39371;2017-10-02 00:51:29.620;37;63;3716;127;99;2685;-2583;0;0;0;0;0;0;0;0;0;0;0
39372;2017-10-02 00:51:33.617;37;63;3716;127;99;2685;-2602;0;0;0;0;0;0;0;0;0;0;0
39373;2017-10-02 00:51:37.610;37;63;3716;125;99;2685;-2650;0;0;0;0;0;0;0;0;0;0;0
39374;2017-10-02 00:51:42.670;37;63;3716;-128;99;2685;-2597;0;0;0;0;0;0;0;0;0;0;0
39375;2017-10-02 00:51:46.730;37;63;3716;123;99;2684;-2612;0;0;0;0;0;0;0;0;0;0;0
39376;2017-10-02 00:51:51.680;37;63;3716;125;99;2685;-2600;0;0;0;0;0;0;0;0;0;0;0
39377;2017-10-02 00:51:55.633;37;63;3716;125;99;2685;-2551;0;0;0;0;0;0;0;0;0;0;0
39378;2017-10-02 00:51:59.557;37;63;3716;125;99;2685;-2651;0;0;0;0;0;0;0;0;0;0;0
39379;2017-10-02 00:52:03.247;37;63;3716;124;99;2685;-2621;0;0;0;0;0;0;0;0;0;0;0
39380;2017-10-02 00:52:07.690;37;63;3716;125;99;2684;-2650;0;0;0;0;0;0;0;0;0;0;0
39381;2017-10-02 00:52:11.810;37;63;3716;124;99;2684;-2649;0;0;0;0;0;0;0;0;0;0;0
39382;2017-10-02 00:52:15.663;37;63;3716;127;99;2684;-2596;0;0;0;0;0;0;0;0;0;0;0
39383;2017-10-02 00:52:19.780;37;63;3716;124;99;2684;-2649;0;0;0;0;0;0;0;0;0;0;0
39384;2017-10-02 00:52:24.570;37;63;3716;127;99;2684;-2601;0;0;0;0;0;0;0;0;0;0;0
39385;2017-10-02 00:52:28.577;37;63;3716;125;99;2684;-2601;0;0;0;0;0;0;0;0;0;0;0
39386;2017-10-02 00:52:32.673;37;63;3716;126;99;2684;-2602;0;0;0;0;0;0;0;0;0;0;0
39387;2017-10-02 00:52:36.677;37;63;3716;-128;99;2684;-2551;0;0;0;0;0;0;0;0;0;0;0
39388;2017-10-02 00:52:40.683;37;63;3716;124;99;2684;-2651;0;0;0;0;0;0;0;0;0;0;0
39389;2017-10-02 00:52:45.590;37;63;3716;125;99;2684;-2609;0;0;0;0;0;0;0;0;0;0;0
39390;2017-10-02 00:52:50.743;37;63;3716;-128;99;2684;-2600;0;0;0;0;0;0;0;0;0;0;0
39391;2017-10-02 00:52:54.797;37;63;3716;-128;99;2684;-2615;0;0;0;0;0;0;0;0;0;0;0
39392;2017-10-02 00:52:58.900;37;63;3716;127;99;2684;-2583;0;0;0;0;0;0;0;0;0;0;0
39393;2017-10-02 00:53:02.330;37;63;3716;125;99;2684;-2647;0;0;0;0;0;0;0;0;0;0;0
39394;2017-10-02 00:53:07.090;37;63;3716;-128;99;2684;-2546;0;0;0;0;0;0;0;0;0;0;0
39395;2017-10-02 00:53:11.120;37;63;3716;127;99;2684;-2597;0;0;0;0;0;0;0;0;0;0;0
39396;2017-10-02 00:53:16.630;37;63;3716;-127;99;2684;-2590;0;0;0;0;0;0;0;0;0;0;0
39397;2017-10-02 00:53:20.483;37;63;3716;127;99;2684;-2592;0;0;0;0;0;0;0;0;0;0;0
39398;2017-10-02 00:53:25.647;37;63;3716;125;99;2684;-2652;0;0;0;0;0;0;0;0;0;0;0
39399;2017-10-02 00:53:30.087;37;63;3716;127;99;2684;-2602;0;0;0;0;0;0;0;0;0;0;0
39400;2017-10-02 00:53:35.653;37;63;3716;123;99;2684;-2652;0;0;0;0;0;0;0;0;0;0;0
39401;2017-10-02 00:53:39.820;37;63;3716;125;99;2684;-2562;0;0;0;0;0;0;0;0;0;0;0
39402;2017-10-02 00:53:43.487;37;63;3716;124;99;2684;-2649;0;0;0;0;0;0;0;0;0;0;0
39403;2017-10-02 00:53:47.880;37;63;3716;-128;99;2684;-2551;0;0;0;0;0;0;0;0;0;0;0
39404;2017-10-02 00:53:51.773;37;63;3716;-128;99;2684;-2553;0;0;0;0;0;0;0;0;0;0;0
39405;2017-10-02 00:53:55.780;37;63;3716;125;99;2684;-2603;0;0;0;0;0;0;0;0;0;0;0
39406;2017-10-02 00:53:59.810;37;63;3716;126;99;2684;-2644;0;0;0;0;0;0;0;0;0;0;0
39407;2017-10-02 00:54:04.773;37;63;3716;127;99;2684;-2593;0;0;0;0;0;0;0;0;0;0;0
39408;2017-10-02 00:54:09.247;37;63;3716;125;99;2684;-2649;0;0;0;0;0;0;0;0;0;0;0
39409;2017-10-02 00:54:13.790;37;63;3716;-128;99;2684;-2597;0;0;0;0;0;0;0;0;0;0;0
39410;2017-10-02 00:54:17.850;37;63;3716;124;99;2684;-2647;0;0;0;0;0;0;0;0;0;0;0
39411;2017-10-02 00:54:21.797;37;63;3716;-128;99;2684;-2549;0;0;0;0;0;0;0;0;0;0;0
39412;2017-10-02 00:54:25.930;37;63;3716;-128;99;2683;-2599;0;0;0;0;0;0;0;0;0;0;0
39413;2017-10-02 00:54:29.823;37;63;3716;127;99;2683;-2649;0;0;0;0;0;0;0;0;0;0;0
39414;2017-10-02 00:54:33.710;37;63;3716;125;99;2683;-2549;0;0;0;0;0;0;0;0;0;0;0
39415;2017-10-02 00:54:37.833;37;63;3716;124;99;2683;-2601;0;0;0;0;0;0;0;0;0;0;0
39416;2017-10-02 00:54:41.927;37;63;3716;125;99;2683;-2551;0;0;0;0;0;0;0;0;0;0;0
39417;2017-10-02 00:54:45.520;37;63;3716;-128;99;2683;-2552;0;0;0;0;0;0;0;0;0;0;0
39418;2017-10-02 00:54:49.550;37;63;3716;124;99;2683;-2649;0;0;0;0;0;0;0;0;0;0;0
39419;2017-10-02 00:54:53.843;37;63;3716;127;99;2683;-2547;0;0;0;0;0;0;0;0;0;0;0
39420;2017-10-02 00:54:57.843;37;63;3716;127;99;2683;-2598;0;0;0;0;0;0;0;0;0;0;0
39421;2017-10-02 00:55:01.857;37;63;3716;125;99;2683;-2601;0;0;0;0;0;0;0;0;0;0;0
39422;2017-10-02 00:55:06.000;37;63;3716;-128;99;2683;-2601;0;0;0;0;0;0;0;0;0;0;0
39423;2017-10-02 00:55:10.863;37;63;3716;125;99;2683;-2646;0;0;0;0;0;0;0;0;0;0;0
39424;2017-10-02 00:55:15.003;37;63;3716;127;99;2683;-2649;0;0;0;0;0;0;0;0;0;0;0
39425;2017-10-02 00:55:19.763;37;63;3716;126;99;2683;-2650;0;0;0;0;0;0;0;0;0;0;0
39426;2017-10-02 00:55:24.443;37;63;3716;126;99;2683;-2651;0;0;0;0;0;0;0;0;0;0;0
39427;2017-10-02 00:55:28.183;37;63;3716;-127;99;2683;-2594;0;0;0;0;0;0;0;0;0;0;0
39428;2017-10-02 00:55:32.913;37;63;3716;126;99;2683;-2650;0;0;0;0;0;0;0;0;0;0;0
39429;2017-10-02 00:55:36.897;37;63;3716;-128;99;2683;-2599;0;0;0;0;0;0;0;0;0;0;0
39430;2017-10-02 00:55:40.917;37;63;3716;125;99;2683;-2650;0;0;0;0;0;0;0;0;0;0;0
39431;2017-10-02 00:55:44.903;37;63;3716;125;99;2683;-2652;0;0;0;0;0;0;0;0;0;0;0
39432;2017-10-02 00:55:49.010;37;63;3716;127;99;2683;-2597;0;0;0;0;0;0;0;0;0;0;0
39433;2017-10-02 00:55:52.980;37;63;3716;126;99;2683;-2648;0;0;0;0;0;0;0;0;0;0;0
39434;2017-10-02 00:55:57.053;37;63;3716;127;99;2683;-2612;0;0;0;0;0;0;0;0;0;0;0
39435;2017-10-02 00:56:00.940;37;63;3716;127;99;2683;-2598;0;0;0;0;0;0;0;0;0;0;0
39436;2017-10-02 00:56:04.933;37;63;3716;125;99;2683;-2650;0;0;0;0;0;0;0;0;0;0;0
39437;2017-10-02 00:56:09.110;37;63;3716;126;99;2682;-2650;0;0;0;0;0;0;0;0;0;0;0
39438;2017-10-02 00:56:12.953;37;63;3716;127;99;2682;-2599;0;0;0;0;0;0;0;0;0;0;0
39439;2017-10-02 00:56:16.937;37;63;3716;124;99;2682;-2617;0;0;0;0;0;0;0;0;0;0;0
39440;2017-10-02 00:56:21.110;37;63;3716;-128;99;2683;-2631;0;0;0;0;0;0;0;0;0;0;0
39441;2017-10-02 00:56:25.037;37;63;3716;125;99;2682;-2651;0;0;0;0;0;0;0;0;0;0;0
39442;2017-10-02 00:56:29.567;37;63;3716;123;99;2682;-2650;0;0;0;0;0;0;0;0;0;0;0
39443;2017-10-02 00:56:34.027;37;63;3716;125;99;2682;-2604;0;0;0;0;0;0;0;0;0;0;0
39444;2017-10-02 00:56:38.050;37;63;3716;124;99;2683;-2614;0;0;0;0;0;0;0;0;0;0;0
39445;2017-10-02 00:56:41.967;37;63;3716;-127;99;2682;-2597;0;0;0;0;0;0;0;0;0;0;0
39446;2017-10-02 00:56:46.003;37;63;3716;126;99;2682;-2656;0;0;0;0;0;0;0;0;0;0;0
39447;2017-10-02 00:56:49.973;37;63;3716;125;99;2682;-2650;0;0;0;0;0;0;0;0;0;0;0
39448;2017-10-02 00:56:53.993;37;63;3716;-127;99;2682;-2599;0;0;0;0;0;0;0;0;0;0;0
39449;2017-10-02 00:56:57.983;37;63;3716;126;99;2683;-2653;0;0;0;0;0;0;0;0;0;0;0
39450;2017-10-02 00:57:03.007;37;63;3716;127;99;2682;-2603;0;0;0;0;0;0;0;0;0;0;0
39451;2017-10-02 00:57:07.023;37;63;3716;-127;99;2682;-2599;0;0;0;0;0;0;0;0;0;0;0
39452;2017-10-02 00:57:10.943;37;63;3716;127;99;2682;-2651;0;0;0;0;0;0;0;0;0;0;0
39453;2017-10-02 00:57:14.880;37;63;3716;-126;99;2682;-2596;0;0;0;0;0;0;0;0;0;0;0
39454;2017-10-02 00:57:19.100;37;63;3716;126;99;2682;-2682;0;0;0;0;0;0;0;0;0;0;0
39455;2017-10-02 00:57:23.913;37;63;3716;-126;99;2682;-2601;0;0;0;0;0;0;0;0;0;0;0
39456;2017-10-02 00:57:28.057;37;63;3716;-127;99;2682;-2597;0;0;0;0;0;0;0;0;0;0;0
39457;2017-10-02 00:57:32.183;37;63;3716;126;99;2682;-2656;0;0;0;0;0;0;0;0;0;0;0
39458;2017-10-02 00:57:36.133;37;63;3716;-125;99;2682;-2599;0;0;0;0;0;0;0;0;0;0;0
39459;2017-10-02 00:57:40.013;37;63;3716;126;99;2682;-2649;0;0;0;0;0;0;0;0;0;0;0
39460;2017-10-02 00:57:44.010;37;63;3716;127;99;2682;-2649;0;0;0;0;0;0;0;0;0;0;0
39461;2017-10-02 00:57:48.183;37;63;3716;-127;99;2682;-2599;0;0;0;0;0;0;0;0;0;0;0
39462;2017-10-02 00:57:51.930;37;63;3716;126;99;2682;-2701;0;0;0;0;0;0;0;0;0;0;0
39463;2017-10-02 00:57:56.047;37;63;3716;-126;99;2682;-2598;0;0;0;0;0;0;0;0;0;0;0
39464;2017-10-02 00:58:00.040;37;63;3716;127;99;2682;-2624;0;0;0;0;0;0;0;0;0;0;0
39465;2017-10-02 00:58:04.147;37;63;3716;-127;99;2682;-2649;0;0;0;0;0;0;0;0;0;0;0
39466;2017-10-02 00:58:08.070;37;63;3716;-124;99;2682;-2598;0;0;0;0;0;0;0;0;0;0;0
39467;2017-10-02 00:58:12.093;37;63;3716;-128;99;2682;-2656;0;0;0;0;0;0;0;0;0;0;0
39468;2017-10-02 00:58:16.077;37;63;3716;-128;99;2682;-2702;0;0;0;0;0;0;0;0;0;0;0
39469;2017-10-02 00:58:19.967;37;63;3716;-128;99;2682;-2600;0;0;0;0;0;0;0;0;0;0;0
39470;2017-10-02 00:58:24.190;37;63;3716;125;99;2682;-2656;0;0;0;0;0;0;0;0;0;0;0
39471;2017-10-02 00:58:28.237;37;63;3716;127;99;2682;-2648;0;0;0;0;0;0;0;0;0;0;0
39472;2017-10-02 00:58:32.090;37;63;3716;-128;99;2682;-2649;0;0;0;0;0;0;0;0;0;0;0
39473;2017-10-02 00:58:36.083;37;63;3716;-128;99;2682;-2701;0;0;0;0;0;0;0;0;0;0;0
39474;2017-10-02 00:58:41.010;37;63;3716;-128;99;2682;-2614;0;0;0;0;0;0;0;0;0;0;0
39475;2017-10-02 00:58:45.383;37;63;3716;127;99;2682;-2648;0;0;0;0;0;0;0;0;0;0;0
39476;2017-10-02 00:58:49.210;37;63;3716;-127;99;2682;-2652;0;0;0;0;0;0;0;0;0;0;0
39477;2017-10-02 00:58:53.127;37;63;3716;-126;99;2682;-2598;0;0;0;0;0;0;0;0;0;0;0
39478;2017-10-02 00:58:57.150;37;63;3716;126;99;2682;-2701;0;0;0;0;0;0;0;0;0;0;0
39479;2017-10-02 00:59:01.180;37;63;3716;-127;99;2682;-2646;0;0;0;0;0;0;0;0;0;0;0
39480;2017-10-02 00:59:05.033;37;63;3716;127;99;2682;-2649;0;0;0;0;0;0;0;0;0;0;0
39481;2017-10-02 00:59:09.137;37;63;3716;-127;99;2682;-2653;0;0;0;0;0;0;0;0;0;0;0
39482;2017-10-02 00:59:13.183;37;63;3716;-126;99;2682;-2649;0;0;0;0;0;0;0;0;0;0;0
39483;2017-10-02 00:59:17.197;37;63;3716;126;99;2681;-2656;0;0;0;0;0;0;0;0;0;0;0
39484;2017-10-02 00:59:22.047;37;63;3716;-126;99;2681;-2692;0;0;0;0;0;0;0;0;0;0;0
39485;2017-10-02 00:59:26.153;37;63;3716;127;99;2681;-2744;0;0;0;0;0;0;0;0;0;0;0
39486;2017-10-02 00:59:31.180;37;63;3716;125;99;2681;-2655;0;0;0;0;0;0;0;0;0;0;0
39487;2017-10-02 00:59:35.060;37;63;3716;-126;99;2681;-2601;0;0;0;0;0;0;0;0;0;0;0
39488;2017-10-02 00:59:39.157;37;63;3716;-127;99;2682;-2664;0;0;0;0;0;0;0;0;0;0;0
39489;2017-10-02 00:59:43.177;37;63;3716;-124;99;2681;-2633;0;0;0;0;0;0;0;0;0;0;0
39490;2017-10-02 00:59:47.100;37;63;3716;126;99;2681;-2702;0;0;0;0;0;0;0;0;0;0;0
39491;2017-10-02 00:59:52.133;37;63;3716;-127;99;2681;-2655;0;0;0;0;0;0;0;0;0;0;0
39492;2017-10-02 00:59:57.190;37;63;3716;-128;99;2681;-2700;0;0;0;0;0;0;0;0;0;0;0
39493;2017-10-02 01:00:01.280;37;63;3716;-128;99;2681;-2654;0;0;0;0;0;0;0;0;0;0;0
39494;2017-10-02 01:00:05.273;37;63;3716;-126;99;2681;-2651;0;0;0;0;0;0;0;0;0;0;0
39495;2017-10-02 01:00:09.283;37;63;3716;127;99;2681;-2704;0;0;0;0;0;0;0;0;0;0;0
39496;2017-10-02 01:00:13.250;37;63;3716;-128;99;2681;-2654;0;0;0;0;0;0;0;0;0;0;0
39497;2017-10-02 01:00:17.260;37;63;3716;127;99;2681;-2731;0;0;0;0;0;0;0;0;0;0;0
39498;2017-10-02 01:00:21.417;37;63;3716;127;99;2681;-2658;0;0;0;0;0;0;0;0;0;0;0
39499;2017-10-02 01:00:25.270;37;63;3716;-126;99;2681;-2647;0;0;0;0;0;0;0;0;0;0;0
39500;2017-10-02 01:00:29.550;37;63;3716;-126;99;2681;-2650;0;0;0;0;0;0;0;0;0;0;0
39501;2017-10-02 01:00:34.193;37;63;3716;-128;99;2681;-2657;0;0;0;0;0;0;0;0;0;0;0
39502;2017-10-02 01:00:37.893;37;63;3716;-125;99;2681;-2599;0;0;0;0;0;0;0;0;0;0;0
39503;2017-10-02 01:00:42.320;37;63;3716;127;99;2681;-2655;0;0;0;0;0;0;0;0;0;0;0
39504;2017-10-02 01:00:46.357;37;63;3716;127;99;2681;-2649;0;0;0;0;0;0;0;0;0;0;0
39505;2017-10-02 01:00:50.240;37;63;3716;-126;99;2681;-2600;0;0;0;0;0;0;0;0;0;0;0
39506;2017-10-02 01:00:54.320;37;63;3716;-128;99;2681;-2701;0;0;0;0;0;0;0;0;0;0;0
39507;2017-10-02 01:00:58.320;37;63;3716;-126;99;2681;-2625;0;0;0;0;0;0;0;0;0;0;0
39508;2017-10-02 01:01:03.237;37;63;3716;-128;99;2681;-2704;0;0;0;0;0;0;0;0;0;0;0
39509;2017-10-02 01:01:08.377;37;63;3716;-125;99;2681;-2694;0;0;0;0;0;0;0;0;0;0;0
39510;2017-10-02 01:01:12.340;37;63;3716;-127;99;2681;-2641;0;0;0;0;0;0;0;0;0;0;0
39511;2017-10-02 01:01:16.320;37;63;3716;126;99;2681;-2697;0;0;0;0;0;0;0;0;0;0;0
39512;2017-10-02 01:01:20.320;37;63;3716;-126;99;2681;-2651;0;0;0;0;0;0;0;0;0;0;0
39513;2017-10-02 01:01:24.400;37;63;3716;-124;99;2681;-2645;0;0;0;0;0;0;0;0;0;0;0
39514;2017-10-02 01:01:28.400;37;63;3716;-128;99;2681;-2653;0;0;0;0;0;0;0;0;0;0;0
39515;2017-10-02 01:01:32.327;37;63;3716;-126;99;2681;-2613;0;0;0;0;0;0;0;0;0;0;0
39516;2017-10-02 01:01:36.240;37;63;3716;-128;99;2681;-2689;0;0;0;0;0;0;0;0;0;0;0
39517;2017-10-02 01:01:40.357;37;63;3716;-127;99;2681;-2647;0;0;0;0;0;0;0;0;0;0;0
39518;2017-10-02 01:01:44.493;37;63;3716;-126;99;2681;-2649;0;0;0;0;0;0;0;0;0;0;0
39519;2017-10-02 01:01:49.440;37;63;3716;127;99;2681;-2695;0;0;0;0;0;0;0;0;0;0;0
39520;2017-10-02 01:01:53.430;37;63;3716;-126;99;2681;-2648;0;0;0;0;0;0;0;0;0;0;0
39521;2017-10-02 01:01:57.473;37;63;3716;-128;99;2681;-2703;0;0;0;0;0;0;0;0;0;0;0
39522;2017-10-02 01:02:02.313;37;63;3716;-128;99;2681;-2643;0;0;0;0;0;0;0;0;0;0;0
39523;2017-10-02 01:02:06.423;37;63;3716;-128;99;2681;-2651;0;0;0;0;0;0;0;0;0;0;0
39524;2017-10-02 01:02:10.397;37;63;3716;-126;99;2681;-2672;0;0;0;0;0;0;0;0;0;0;0
39525;2017-10-02 01:02:16.420;37;63;3716;-126;99;2681;-2647;0;0;0;0;0;0;0;0;0;0;0
