BOTS;Operaciones;fecha;Mes;dia_semana;hora
1;1;16/06/2018;6;6;9
2;2;17/06/2018;6;7;22
1;1;18/06/2018;6;1;0
4;8;18/06/2018;6;1;1
4;5;18/06/2018;6;1;2
6;8;18/06/2018;6;1;3
5;12;18/06/2018;6;1;4
2;5;18/06/2018;6;1;5
5;11;18/06/2018;6;1;6
10;43;18/06/2018;6;1;7
8;43;18/06/2018;6;1;8
11;44;18/06/2018;6;1;9
12;77;18/06/2018;6;1;10
11;86;18/06/2018;6;1;11
11;75;18/06/2018;6;1;12
10;77;18/06/2018;6;1;13
9;61;18/06/2018;6;1;14
11;39;18/06/2018;6;1;15
8;25;18/06/2018;6;1;16
5;23;18/06/2018;6;1;17
8;30;18/06/2018;6;1;18
6;18;18/06/2018;6;1;19
8;56;18/06/2018;6;1;20
9;39;18/06/2018;6;1;21
10;40;18/06/2018;6;1;22
9;54;18/06/2018;6;1;23
8;16;19/06/2018;6;2;0
9;28;19/06/2018;6;2;1
5;5;19/06/2018;6;2;2
4;4;19/06/2018;6;2;3
9;21;19/06/2018;6;2;4
8;29;19/06/2018;6;2;5
11;50;19/06/2018;6;2;6
11;72;19/06/2018;6;2;7
11;57;19/06/2018;6;2;8
10;51;19/06/2018;6;2;9
10;53;19/06/2018;6;2;10
9;42;19/06/2018;6;2;11
9;56;19/06/2018;6;2;12
7;19;19/06/2018;6;2;13
7;17;19/06/2018;6;2;14
10;60;19/06/2018;6;2;15
9;33;19/06/2018;6;2;16
9;50;19/06/2018;6;2;17
9;32;19/06/2018;6;2;18
10;50;19/06/2018;6;2;19
11;40;19/06/2018;6;2;20
7;23;19/06/2018;6;2;21
2;4;19/06/2018;6;2;22
6;11;19/06/2018;6;2;23
7;13;20/06/2018;6;3;0
7;27;20/06/2018;6;3;1
4;6;20/06/2018;6;3;2
10;36;20/06/2018;6;3;3
10;41;20/06/2018;6;3;4
9;24;20/06/2018;6;3;5
11;48;20/06/2018;6;3;6
10;59;20/06/2018;6;3;7
11;74;20/06/2018;6;3;8
11;70;20/06/2018;6;3;9
10;61;20/06/2018;6;3;10
10;65;20/06/2018;6;3;11
9;51;20/06/2018;6;3;12
14;70;20/06/2018;6;3;13
13;52;20/06/2018;6;3;14
14;60;20/06/2018;6;3;15
14;46;20/06/2018;6;3;16
13;58;20/06/2018;6;3;17
10;44;20/06/2018;6;3;18
10;27;20/06/2018;6;3;19
13;65;20/06/2018;6;3;20
13;67;20/06/2018;6;3;21
3;3;20/06/2018;6;3;22
6;21;20/06/2018;6;3;23
5;5;21/06/2018;6;4;0
7;25;21/06/2018;6;4;1
7;26;21/06/2018;6;4;2
6;10;21/06/2018;6;4;3
6;16;21/06/2018;6;4;4
6;17;21/06/2018;6;4;5
11;35;21/06/2018;6;4;6
11;60;21/06/2018;6;4;7
11;47;21/06/2018;6;4;8
11;45;21/06/2018;6;4;9
12;55;21/06/2018;6;4;10
11;55;21/06/2018;6;4;11
12;64;21/06/2018;6;4;12
12;64;21/06/2018;6;4;13
11;41;21/06/2018;6;4;14
13;47;21/06/2018;6;4;15
12;51;21/06/2018;6;4;16
13;63;21/06/2018;6;4;17
10;37;21/06/2018;6;4;18
13;53;21/06/2018;6;4;19
13;52;21/06/2018;6;4;20
13;64;21/06/2018;6;4;21
12;54;21/06/2018;6;4;22
10;36;21/06/2018;6;4;23
5;9;22/06/2018;6;5;0
10;24;22/06/2018;6;5;1
3;4;22/06/2018;6;5;2
6;6;22/06/2018;6;5;3
5;16;22/06/2018;6;5;5
12;34;22/06/2018;6;5;6
12;49;22/06/2018;6;5;7
11;46;22/06/2018;6;5;8
10;60;22/06/2018;6;5;9
12;51;22/06/2018;6;5;10
13;77;22/06/2018;6;5;11
13;43;22/06/2018;6;5;12
13;42;22/06/2018;6;5;13
11;31;22/06/2018;6;5;14
9;52;22/06/2018;6;5;15
9;30;22/06/2018;6;5;16
11;54;22/06/2018;6;5;17
9;37;22/06/2018;6;5;18
3;6;22/06/2018;6;5;19
7;16;22/06/2018;6;5;20
4;10;22/06/2018;6;5;21
5;18;22/06/2018;6;5;22
5;11;22/06/2018;6;5;23
3;4;23/06/2018;6;6;0
4;14;23/06/2018;6;6;1
6;17;23/06/2018;6;6;2
5;15;23/06/2018;6;6;3
4;6;23/06/2018;6;6;4
2;3;24/06/2018;6;7;23
5;5;25/06/2018;6;1;0
6;11;25/06/2018;6;1;1
5;10;25/06/2018;6;1;2
6;16;25/06/2018;6;1;3
2;4;25/06/2018;6;1;4
3;4;25/06/2018;6;1;5
8;15;25/06/2018;6;1;6
9;37;25/06/2018;6;1;7
10;34;25/06/2018;6;1;8
13;54;25/06/2018;6;1;9
11;57;25/06/2018;6;1;10
10;44;25/06/2018;6;1;11
12;88;25/06/2018;6;1;12
12;68;25/06/2018;6;1;13
12;55;25/06/2018;6;1;14
11;72;25/06/2018;6;1;15
13;51;25/06/2018;6;1;16
13;69;25/06/2018;6;1;17
10;65;25/06/2018;6;1;18
11;48;25/06/2018;6;1;19
10;47;25/06/2018;6;1;20
9;36;25/06/2018;6;1;21
7;68;25/06/2018;6;1;22
10;37;25/06/2018;6;1;23
9;12;26/06/2018;6;2;0
11;31;26/06/2018;6;2;1
5;10;26/06/2018;6;2;2
11;22;26/06/2018;6;2;3
11;35;26/06/2018;6;2;4
12;36;26/06/2018;6;2;5
12;61;26/06/2018;6;2;6
11;61;26/06/2018;6;2;7
13;63;26/06/2018;6;2;8
13;51;26/06/2018;6;2;9
12;56;26/06/2018;6;2;10
13;59;26/06/2018;6;2;11
12;66;26/06/2018;6;2;12
11;68;26/06/2018;6;2;13
10;42;26/06/2018;6;2;14
11;67;26/06/2018;6;2;15
10;50;26/06/2018;6;2;16
12;45;26/06/2018;6;2;17
11;66;26/06/2018;6;2;18
11;50;26/06/2018;6;2;19
10;53;26/06/2018;6;2;20
10;31;26/06/2018;6;2;21
6;15;26/06/2018;6;2;22
7;33;26/06/2018;6;2;23
9;20;27/06/2018;6;3;0
5;8;27/06/2018;6;3;1
7;22;27/06/2018;6;3;2
7;27;27/06/2018;6;3;3
8;28;27/06/2018;6;3;4
6;20;27/06/2018;6;3;5
9;28;27/06/2018;6;3;6
9;49;27/06/2018;6;3;7
10;35;27/06/2018;6;3;8
10;40;27/06/2018;6;3;9
12;60;27/06/2018;6;3;10
11;38;27/06/2018;6;3;11
12;57;27/06/2018;6;3;12
10;46;27/06/2018;6;3;13
11;60;27/06/2018;6;3;14
11;47;27/06/2018;6;3;15
11;30;27/06/2018;6;3;16
11;45;27/06/2018;6;3;17
12;60;27/06/2018;6;3;18
10;40;27/06/2018;6;3;19
10;49;27/06/2018;6;3;20
9;23;27/06/2018;6;3;21
8;34;27/06/2018;6;3;22
10;59;27/06/2018;6;3;23
9;34;28/06/2018;6;4;0
9;38;28/06/2018;6;4;1
8;29;28/06/2018;6;4;2
9;35;28/06/2018;6;4;3
9;22;28/06/2018;6;4;4
9;39;28/06/2018;6;4;5
10;47;28/06/2018;6;4;6
10;70;28/06/2018;6;4;7
9;56;28/06/2018;6;4;8
10;78;28/06/2018;6;4;9
10;51;28/06/2018;6;4;10
8;37;28/06/2018;6;4;11
8;35;28/06/2018;6;4;12
6;23;28/06/2018;6;4;13
9;25;28/06/2018;6;4;14
9;34;28/06/2018;6;4;15
7;24;28/06/2018;6;4;16
9;38;28/06/2018;6;4;17
2;2;28/06/2018;6;4;18
2;4;28/06/2018;6;4;19
5;7;28/06/2018;6;4;20
5;9;28/06/2018;6;4;21
5;20;02/07/2018;7;1;0
3;4;02/07/2018;7;1;1
5;8;02/07/2018;7;1;6
10;62;02/07/2018;7;1;7
10;62;02/07/2018;7;1;8
11;86;02/07/2018;7;1;9
11;46;02/07/2018;7;1;10
11;70;02/07/2018;7;1;11
10;53;02/07/2018;7;1;12
9;51;02/07/2018;7;1;13
7;33;02/07/2018;7;1;14
9;41;02/07/2018;7;1;15
8;38;02/07/2018;7;1;16
11;56;02/07/2018;7;1;17
9;47;02/07/2018;7;1;18
10;47;02/07/2018;7;1;19
8;45;02/07/2018;7;1;20
9;48;02/07/2018;7;1;21
12;46;02/07/2018;7;1;22
10;31;02/07/2018;7;1;23
5;8;03/07/2018;7;2;0
3;3;03/07/2018;7;2;1
5;8;03/07/2018;7;2;2
4;10;03/07/2018;7;2;3
8;17;03/07/2018;7;2;4
8;25;03/07/2018;7;2;5
13;64;03/07/2018;7;2;6
12;71;03/07/2018;7;2;7
13;60;03/07/2018;7;2;8
9;62;03/07/2018;7;2;9
10;47;03/07/2018;7;2;10
11;49;03/07/2018;7;2;11
10;42;03/07/2018;7;2;12
11;62;03/07/2018;7;2;13
9;49;03/07/2018;7;2;14
10;64;03/07/2018;7;2;15
12;63;03/07/2018;7;2;16
11;53;03/07/2018;7;2;17
11;55;03/07/2018;7;2;18
10;36;03/07/2018;7;2;19
11;46;03/07/2018;7;2;20
10;30;03/07/2018;7;2;21
4;4;03/07/2018;7;2;22
8;20;03/07/2018;7;2;23
8;28;04/07/2018;7;3;0
8;33;04/07/2018;7;3;1
8;36;04/07/2018;7;3;2
4;7;04/07/2018;7;3;3
6;12;04/07/2018;7;3;4
9;26;04/07/2018;7;3;5
10;39;04/07/2018;7;3;6
9;69;04/07/2018;7;3;7
11;76;04/07/2018;7;3;8
10;70;04/07/2018;7;3;9
10;45;04/07/2018;7;3;10
11;58;04/07/2018;7;3;11
12;71;04/07/2018;7;3;12
11;82;04/07/2018;7;3;13
11;42;04/07/2018;7;3;14
10;25;04/07/2018;7;3;15
10;40;04/07/2018;7;3;16
9;29;04/07/2018;7;3;17
11;26;04/07/2018;7;3;18
11;52;04/07/2018;7;3;19
10;52;04/07/2018;7;3;20
11;56;04/07/2018;7;3;21
8;42;04/07/2018;7;3;22
9;29;04/07/2018;7;3;23
4;13;05/07/2018;7;4;0
3;3;05/07/2018;7;4;1
4;4;05/07/2018;7;4;2
4;9;05/07/2018;7;4;3
8;27;05/07/2018;7;4;4
5;13;05/07/2018;7;4;5
10;45;05/07/2018;7;4;6
10;84;05/07/2018;7;4;7
8;81;05/07/2018;7;4;8
10;80;05/07/2018;7;4;9
10;68;05/07/2018;7;4;10
9;50;05/07/2018;7;4;11
8;56;05/07/2018;7;4;12
9;38;05/07/2018;7;4;13
9;35;05/07/2018;7;4;14
8;33;05/07/2018;7;4;15
10;47;05/07/2018;7;4;16
11;82;05/07/2018;7;4;17
10;47;05/07/2018;7;4;18
6;12;05/07/2018;7;4;19
8;24;05/07/2018;7;4;20
9;44;05/07/2018;7;4;21
5;15;05/07/2018;7;4;22
4;14;05/07/2018;7;4;23
4;4;06/07/2018;7;5;1
6;16;06/07/2018;7;5;2
9;14;06/07/2018;7;5;3
11;34;06/07/2018;7;5;4
9;32;06/07/2018;7;5;5
11;44;06/07/2018;7;5;6
12;46;06/07/2018;7;5;7
11;83;06/07/2018;7;5;8
12;83;06/07/2018;7;5;9
11;42;06/07/2018;7;5;10
10;57;06/07/2018;7;5;11
11;62;06/07/2018;7;5;12
10;43;06/07/2018;7;5;13
8;42;06/07/2018;7;5;14
11;52;06/07/2018;7;5;15
7;22;06/07/2018;7;5;16
8;32;06/07/2018;7;5;17
4;5;06/07/2018;7;5;18
6;19;06/07/2018;7;5;19
5;7;06/07/2018;7;5;20
6;15;06/07/2018;7;5;21
7;19;06/07/2018;7;5;22
4;8;06/07/2018;7;5;23
7;26;07/07/2018;7;6;0
6;16;07/07/2018;7;6;1
3;5;07/07/2018;7;6;2
1;1;08/07/2018;7;7;23
4;11;09/07/2018;7;1;0
5;26;09/07/2018;7;1;1
3;6;09/07/2018;7;1;2
5;9;09/07/2018;7;1;3
3;4;09/07/2018;7;1;5
6;15;09/07/2018;7;1;6
10;31;09/07/2018;7;1;7
8;35;09/07/2018;7;1;8
11;64;09/07/2018;7;1;9
11;47;09/07/2018;7;1;10
10;60;09/07/2018;7;1;11
11;53;09/07/2018;7;1;12
9;40;09/07/2018;7;1;13
8;40;09/07/2018;7;1;14
9;79;09/07/2018;7;1;15
10;40;09/07/2018;7;1;16
9;22;09/07/2018;7;1;17
9;36;09/07/2018;7;1;18
8;41;09/07/2018;7;1;19
9;44;09/07/2018;7;1;20
9;26;09/07/2018;7;1;21
6;10;09/07/2018;7;1;22
6;12;09/07/2018;7;1;23
5;7;10/07/2018;7;2;0
6;20;10/07/2018;7;2;1
8;25;10/07/2018;7;2;2
8;19;10/07/2018;7;2;3
10;42;10/07/2018;7;2;4
10;39;10/07/2018;7;2;5
11;56;10/07/2018;7;2;6
9;89;10/07/2018;7;2;7
8;41;10/07/2018;7;2;8
8;72;10/07/2018;7;2;9
9;44;10/07/2018;7;2;10
11;56;10/07/2018;7;2;11
10;53;10/07/2018;7;2;12
9;63;10/07/2018;7;2;13
10;56;10/07/2018;7;2;14
11;52;10/07/2018;7;2;15
9;37;10/07/2018;7;2;16
10;50;10/07/2018;7;2;17
10;48;10/07/2018;7;2;18
9;46;10/07/2018;7;2;19
9;25;10/07/2018;7;2;20
9;45;10/07/2018;7;2;21
8;32;10/07/2018;7;2;22
7;22;10/07/2018;7;2;23
6;19;11/07/2018;7;3;0
8;25;11/07/2018;7;3;1
7;38;11/07/2018;7;3;2
6;17;11/07/2018;7;3;3
6;8;11/07/2018;7;3;4
7;12;11/07/2018;7;3;5
10;43;11/07/2018;7;3;6
11;82;11/07/2018;7;3;7
11;64;11/07/2018;7;3;8
12;72;11/07/2018;7;3;9
9;48;11/07/2018;7;3;10
11;59;11/07/2018;7;3;11
10;54;11/07/2018;7;3;12
12;87;11/07/2018;7;3;13
13;52;11/07/2018;7;3;14
11;72;11/07/2018;7;3;15
12;52;11/07/2018;7;3;16
11;29;11/07/2018;7;3;17
6;20;11/07/2018;7;3;18
8;40;11/07/2018;7;3;19
11;52;11/07/2018;7;3;20
12;60;11/07/2018;7;3;21
10;23;11/07/2018;7;3;22
6;8;11/07/2018;7;3;23
3;9;12/07/2018;7;4;0
8;28;12/07/2018;7;4;1
5;16;12/07/2018;7;4;2
7;16;12/07/2018;7;4;3
7;32;12/07/2018;7;4;4
7;13;12/07/2018;7;4;5
10;50;12/07/2018;7;4;6
9;49;12/07/2018;7;4;7
12;61;12/07/2018;7;4;8
10;66;12/07/2018;7;4;9
9;72;12/07/2018;7;4;10
14;66;12/07/2018;7;4;11
13;65;12/07/2018;7;4;12
13;51;12/07/2018;7;4;13
11;62;12/07/2018;7;4;14
12;48;12/07/2018;7;4;15
10;45;12/07/2018;7;4;16
12;67;12/07/2018;7;4;17
13;59;12/07/2018;7;4;18
9;36;12/07/2018;7;4;19
6;16;12/07/2018;7;4;20
8;22;12/07/2018;7;4;21
3;8;12/07/2018;7;4;22
2;2;12/07/2018;7;4;23
8;19;13/07/2018;7;5;0
9;25;13/07/2018;7;5;1
5;32;13/07/2018;7;5;2
11;32;13/07/2018;7;5;3
10;31;13/07/2018;7;5;4
7;15;13/07/2018;7;5;5
12;35;13/07/2018;7;5;6
12;38;13/07/2018;7;5;7
12;40;13/07/2018;7;5;8
11;45;13/07/2018;7;5;9
12;56;13/07/2018;7;5;10
11;59;13/07/2018;7;5;11
10;56;13/07/2018;7;5;12
9;47;13/07/2018;7;5;13
10;53;13/07/2018;7;5;14
9;45;13/07/2018;7;5;15
8;21;13/07/2018;7;5;16
6;7;13/07/2018;7;5;17
6;20;13/07/2018;7;5;18
8;25;13/07/2018;7;5;19
6;23;13/07/2018;7;5;20
4;13;13/07/2018;7;5;21
4;12;13/07/2018;7;5;22
6;12;13/07/2018;7;5;23
2;3;16/07/2018;7;1;0
1;1;16/07/2018;7;1;2
3;8;16/07/2018;7;1;3
2;15;16/07/2018;7;1;4
1;12;16/07/2018;7;1;5
6;10;16/07/2018;7;1;6
9;28;16/07/2018;7;1;7
12;48;16/07/2018;7;1;8
12;77;16/07/2018;7;1;9
12;82;16/07/2018;7;1;10
10;60;16/07/2018;7;1;11
12;89;16/07/2018;7;1;12
14;69;16/07/2018;7;1;13
11;39;16/07/2018;7;1;14
11;43;16/07/2018;7;1;15
13;59;16/07/2018;7;1;16
10;47;16/07/2018;7;1;17
10;61;16/07/2018;7;1;18
12;52;16/07/2018;7;1;19
13;70;16/07/2018;7;1;20
11;49;16/07/2018;7;1;21
9;18;16/07/2018;7;1;22
6;30;16/07/2018;7;1;23
6;11;17/07/2018;7;2;0
1;1;17/07/2018;7;2;1
3;3;17/07/2018;7;2;2
7;24;17/07/2018;7;2;3
10;30;17/07/2018;7;2;4
9;33;17/07/2018;7;2;5
10;38;17/07/2018;7;2;6
10;83;17/07/2018;7;2;7
11;54;17/07/2018;7;2;8
11;61;17/07/2018;7;2;9
11;66;17/07/2018;7;2;10
11;77;17/07/2018;7;2;11
12;75;17/07/2018;7;2;12
10;41;17/07/2018;7;2;13
7;24;17/07/2018;7;2;14
9;39;17/07/2018;7;2;15
11;48;17/07/2018;7;2;16
6;30;17/07/2018;7;2;17
11;36;17/07/2018;7;2;18
9;29;17/07/2018;7;2;19
7;26;17/07/2018;7;2;20
3;4;17/07/2018;7;2;21
1;1;17/07/2018;7;2;22
8;14;17/07/2018;7;2;23
9;29;18/07/2018;7;3;0
6;19;18/07/2018;7;3;1
8;23;18/07/2018;7;3;2
10;21;18/07/2018;7;3;3
10;29;18/07/2018;7;3;4
10;33;18/07/2018;7;3;5
10;45;18/07/2018;7;3;6
10;78;18/07/2018;7;3;7
13;52;18/07/2018;7;3;8
11;52;18/07/2018;7;3;9
14;65;18/07/2018;7;3;10
12;69;18/07/2018;7;3;11
10;68;18/07/2018;7;3;12
10;71;18/07/2018;7;3;13
12;43;18/07/2018;7;3;14
12;46;18/07/2018;7;3;15
9;27;18/07/2018;7;3;16
11;30;18/07/2018;7;3;17
11;42;18/07/2018;7;3;18
10;51;18/07/2018;7;3;19
13;78;18/07/2018;7;3;20
11;48;18/07/2018;7;3;21
9;24;18/07/2018;7;3;22
8;33;18/07/2018;7;3;23
7;19;19/07/2018;7;4;0
6;8;19/07/2018;7;4;1
6;8;19/07/2018;7;4;3
5;16;19/07/2018;7;4;4
6;14;19/07/2018;7;4;5
11;49;19/07/2018;7;4;6
11;79;19/07/2018;7;4;7
10;59;19/07/2018;7;4;8
14;93;19/07/2018;7;4;9
13;59;19/07/2018;7;4;10
13;69;19/07/2018;7;4;11
11;58;19/07/2018;7;4;12
11;43;19/07/2018;7;4;13
8;25;19/07/2018;7;4;14
9;41;19/07/2018;7;4;15
11;26;19/07/2018;7;4;16
10;47;19/07/2018;7;4;17
10;49;19/07/2018;7;4;18
8;41;19/07/2018;7;4;19
9;41;19/07/2018;7;4;20
8;28;19/07/2018;7;4;21
6;19;19/07/2018;7;4;22
3;6;19/07/2018;7;4;23
1;1;20/07/2018;7;5;0
3;6;20/07/2018;7;5;1
4;28;20/07/2018;7;5;2
5;13;20/07/2018;7;5;3
7;32;20/07/2018;7;5;4
7;34;20/07/2018;7;5;5
8;59;20/07/2018;7;5;6
9;56;20/07/2018;7;5;7
11;44;20/07/2018;7;5;8
12;93;20/07/2018;7;5;9
13;38;20/07/2018;7;5;10
12;48;20/07/2018;7;5;11
12;53;20/07/2018;7;5;12
10;62;20/07/2018;7;5;13
9;33;20/07/2018;7;5;14
6;20;20/07/2018;7;5;15
7;23;20/07/2018;7;5;16
7;33;20/07/2018;7;5;17
8;28;20/07/2018;7;5;18
7;15;20/07/2018;7;5;19
8;30;20/07/2018;7;5;20
5;11;20/07/2018;7;5;21
5;9;20/07/2018;7;5;22
6;27;20/07/2018;7;5;23
6;26;21/07/2018;7;6;0
7;23;21/07/2018;7;6;1
5;17;21/07/2018;7;6;2
1;1;21/07/2018;7;6;7
3;3;22/07/2018;7;7;23
5;8;23/07/2018;7;1;0
5;13;23/07/2018;7;1;1
5;15;23/07/2018;7;1;2
4;8;23/07/2018;7;1;3
6;15;23/07/2018;7;1;4
5;15;23/07/2018;7;1;5
8;17;23/07/2018;7;1;6
8;25;23/07/2018;7;1;7
5;42;23/07/2018;7;1;8
8;54;23/07/2018;7;1;9
7;61;23/07/2018;7;1;10
9;69;23/07/2018;7;1;11
10;64;23/07/2018;7;1;12
8;75;23/07/2018;7;1;13
9;51;23/07/2018;7;1;14
9;37;23/07/2018;7;1;15
10;31;23/07/2018;7;1;16
9;32;23/07/2018;7;1;17
10;39;23/07/2018;7;1;18
10;55;23/07/2018;7;1;19
10;39;23/07/2018;7;1;20
10;47;23/07/2018;7;1;21
7;46;23/07/2018;7;1;22
8;45;23/07/2018;7;1;23
5;28;24/07/2018;7;2;0
6;14;24/07/2018;7;2;1
7;12;24/07/2018;7;2;3
4;7;24/07/2018;7;2;4
8;32;24/07/2018;7;2;5
8;42;24/07/2018;7;2;6
8;37;24/07/2018;7;2;7
8;46;24/07/2018;7;2;8
11;74;24/07/2018;7;2;9
11;65;24/07/2018;7;2;10
13;61;24/07/2018;7;2;11
11;72;24/07/2018;7;2;12
12;71;24/07/2018;7;2;13
10;20;24/07/2018;7;2;14
10;37;24/07/2018;7;2;15
8;30;24/07/2018;7;2;16
8;37;24/07/2018;7;2;17
11;34;24/07/2018;7;2;18
10;46;24/07/2018;7;2;19
11;76;24/07/2018;7;2;20
9;38;24/07/2018;7;2;21
8;33;24/07/2018;7;2;22
9;48;24/07/2018;7;2;23
7;25;25/07/2018;7;3;0
7;15;25/07/2018;7;3;1
2;2;25/07/2018;7;3;2
10;35;25/07/2018;7;3;3
10;44;25/07/2018;7;3;4
10;29;25/07/2018;7;3;5
12;35;25/07/2018;7;3;6
12;53;25/07/2018;7;3;7
10;65;25/07/2018;7;3;8
11;89;25/07/2018;7;3;9
11;53;25/07/2018;7;3;10
10;62;25/07/2018;7;3;11
11;70;25/07/2018;7;3;12
10;58;25/07/2018;7;3;13
10;62;25/07/2018;7;3;14
10;53;25/07/2018;7;3;15
8;16;25/07/2018;7;3;16
9;31;25/07/2018;7;3;17
7;20;25/07/2018;7;3;18
10;54;25/07/2018;7;3;19
11;59;25/07/2018;7;3;20
9;23;25/07/2018;7;3;21
5;5;25/07/2018;7;3;22
7;10;25/07/2018;7;3;23
10;31;26/07/2018;7;4;0
12;38;26/07/2018;7;4;1
8;19;26/07/2018;7;4;2
7;22;26/07/2018;7;4;3
8;23;26/07/2018;7;4;4
9;35;26/07/2018;7;4;5
11;54;26/07/2018;7;4;6
10;44;26/07/2018;7;4;7
11;60;26/07/2018;7;4;8
11;83;26/07/2018;7;4;9
10;49;26/07/2018;7;4;10
13;50;26/07/2018;7;4;11
10;30;26/07/2018;7;4;12
12;38;26/07/2018;7;4;13
12;77;26/07/2018;7;4;14
10;51;26/07/2018;7;4;15
13;57;26/07/2018;7;4;16
12;61;26/07/2018;7;4;17
10;46;26/07/2018;7;4;18
11;48;26/07/2018;7;4;19
13;71;26/07/2018;7;4;20
12;52;26/07/2018;7;4;21
8;30;26/07/2018;7;4;22
8;20;26/07/2018;7;4;23
2;2;27/07/2018;7;5;0
6;27;27/07/2018;7;5;1
8;20;27/07/2018;7;5;2
6;22;27/07/2018;7;5;3
5;9;27/07/2018;7;5;4
7;10;27/07/2018;7;5;5
10;31;27/07/2018;7;5;6
13;62;27/07/2018;7;5;7
12;66;27/07/2018;7;5;8
8;62;27/07/2018;7;5;9
10;30;27/07/2018;7;5;10
11;31;27/07/2018;7;5;11
10;32;27/07/2018;7;5;12
9;30;27/07/2018;7;5;13
9;29;27/07/2018;7;5;14
9;42;27/07/2018;7;5;15
6;14;27/07/2018;7;5;16
7;30;27/07/2018;7;5;17
7;31;27/07/2018;7;5;18
6;13;27/07/2018;7;5;19
1;2;27/07/2018;7;5;20
4;8;27/07/2018;7;5;21
4;15;27/07/2018;7;5;22
4;13;28/07/2018;7;6;3
5;8;28/07/2018;7;6;4
3;5;28/07/2018;7;6;5
3;5;29/07/2018;7;7;22
7;31;29/07/2018;7;7;23
5;6;30/07/2018;7;1;0
5;8;30/07/2018;7;1;1
3;3;30/07/2018;7;1;5
8;25;30/07/2018;7;1;6
10;35;30/07/2018;7;1;7
10;35;30/07/2018;7;1;8
12;70;30/07/2018;7;1;9
12;54;30/07/2018;7;1;10
12;58;30/07/2018;7;1;11
13;65;30/07/2018;7;1;12
13;52;30/07/2018;7;1;13
11;60;30/07/2018;7;1;14
10;48;30/07/2018;7;1;15
8;22;30/07/2018;7;1;16
8;52;30/07/2018;7;1;17
10;37;30/07/2018;7;1;18
12;52;30/07/2018;7;1;19
12;52;30/07/2018;7;1;20
10;50;30/07/2018;7;1;21
7;14;30/07/2018;7;1;22
8;35;30/07/2018;7;1;23
8;35;31/07/2018;7;2;0
6;17;31/07/2018;7;2;1
3;4;31/07/2018;7;2;2
5;7;31/07/2018;7;2;3
8;14;31/07/2018;7;2;4
5;8;31/07/2018;7;2;5
12;60;31/07/2018;7;2;6
11;68;31/07/2018;7;2;7
9;34;31/07/2018;7;2;8
11;67;31/07/2018;7;2;9
12;80;31/07/2018;7;2;10
13;44;31/07/2018;7;2;11
10;25;31/07/2018;7;2;12
10;53;31/07/2018;7;2;13
10;27;31/07/2018;7;2;14
10;48;31/07/2018;7;2;15
10;35;31/07/2018;7;2;16
12;54;31/07/2018;7;2;17
10;54;31/07/2018;7;2;18
10;35;31/07/2018;7;2;19
9;51;31/07/2018;7;2;20
10;28;31/07/2018;7;2;21
7;15;31/07/2018;7;2;22
11;52;31/07/2018;7;2;23
8;13;01/08/2018;8;3;0
1;1;01/08/2018;8;3;1
4;5;01/08/2018;8;3;2
7;23;01/08/2018;8;3;3
10;30;01/08/2018;8;3;4
11;37;01/08/2018;8;3;5
11;39;01/08/2018;8;3;6
13;36;01/08/2018;8;3;7
11;41;01/08/2018;8;3;8
11;56;01/08/2018;8;3;9
10;29;01/08/2018;8;3;10
10;59;01/08/2018;8;3;11
10;55;01/08/2018;8;3;12
9;48;01/08/2018;8;3;13
9;35;01/08/2018;8;3;14
9;43;01/08/2018;8;3;15
10;31;01/08/2018;8;3;16
11;58;01/08/2018;8;3;17
9;27;01/08/2018;8;3;18
10;62;01/08/2018;8;3;19
11;53;01/08/2018;8;3;20
9;20;01/08/2018;8;3;21
2;5;01/08/2018;8;3;22
4;12;01/08/2018;8;3;23
8;30;02/08/2018;8;4;0
8;25;02/08/2018;8;4;1
10;19;02/08/2018;8;4;2
7;11;02/08/2018;8;4;3
3;9;02/08/2018;8;4;4
6;15;02/08/2018;8;4;5
8;10;02/08/2018;8;4;6
9;26;02/08/2018;8;4;7
9;28;02/08/2018;8;4;8
11;32;02/08/2018;8;4;9
10;36;02/08/2018;8;4;10
10;43;02/08/2018;8;4;11
12;56;02/08/2018;8;4;12
10;50;02/08/2018;8;4;13
9;20;02/08/2018;8;4;14
10;27;02/08/2018;8;4;15
8;25;02/08/2018;8;4;16
9;42;02/08/2018;8;4;17
10;25;02/08/2018;8;4;18
11;55;02/08/2018;8;4;19
11;49;02/08/2018;8;4;20
12;48;02/08/2018;8;4;21
6;14;02/08/2018;8;4;22
9;32;02/08/2018;8;4;23
8;17;03/08/2018;8;5;0
7;26;03/08/2018;8;5;1
7;10;03/08/2018;8;5;2
5;9;03/08/2018;8;5;3
6;25;03/08/2018;8;5;4
8;29;03/08/2018;8;5;5
9;32;03/08/2018;8;5;6
11;67;03/08/2018;8;5;7
10;49;03/08/2018;8;5;8
11;71;03/08/2018;8;5;9
12;40;03/08/2018;8;5;10
12;48;03/08/2018;8;5;11
11;40;03/08/2018;8;5;12
11;30;03/08/2018;8;5;13
6;13;03/08/2018;8;5;14
10;30;03/08/2018;8;5;15
9;28;03/08/2018;8;5;16
7;35;03/08/2018;8;5;17
8;29;03/08/2018;8;5;18
7;21;03/08/2018;8;5;19
3;3;03/08/2018;8;5;20
5;5;03/08/2018;8;5;21
2;2;03/08/2018;8;5;22
