IDREGISTRO;FECHA;VEHICULO;INDICE;ESTACION;TEMPERATURA;SOC;TENSION;CONSUMO
51248;2017-10-02 04:08:55.930;37;63;3716;-127;97;2667;0
51249;2017-10-02 04:08:59.923;37;63;3716;-124;97;2667;0
51250;2017-10-02 04:09:03.993;37;63;3716;-128;97;2667;0
51251;2017-10-02 04:09:07.923;37;63;3716;-125;97;2667;0
51252;2017-10-02 04:09:11.937;37;63;3716;-127;97;2667;0
51253;2017-10-02 04:09:15.933;37;63;3716;-127;97;2667;0
51254;2017-10-02 04:09:19.980;37;63;3716;-125;97;2667;0
51255;2017-10-02 04:09:23.973;37;63;3716;-128;97;2667;0
51256;2017-10-02 04:09:27.980;37;63;3716;-126;97;2667;0
51257;2017-10-02 04:09:31.973;37;63;3716;-123;97;2667;0
51258;2017-10-02 04:09:36.033;37;63;3716;-128;97;2667;0
51259;2017-10-02 04:09:40.030;37;63;3716;-124;97;2667;0
51260;2017-10-02 04:09:43.987;37;63;3716;-125;97;2667;0
51261;2017-10-02 04:09:48.050;37;63;3716;-126;97;2667;0
51262;2017-10-02 04:09:52.040;37;63;3716;-125;97;2667;0
51263;2017-10-02 04:09:56.147;37;63;3716;-126;97;2667;0
51264;2017-10-02 04:10:00.053;37;63;3716;-127;97;2667;0
51265;2017-10-02 04:10:04.930;37;63;3716;-123;97;2667;0
51266;2017-10-02 04:10:09.020;37;63;3716;-127;97;2667;0
51267;2017-10-02 04:10:13.047;37;63;3716;-125;97;2667;0
51268;2017-10-02 04:10:17.087;37;63;3716;-128;97;2667;0
51269;2017-10-02 04:10:21.110;37;63;3716;-128;97;2667;0
51270;2017-10-02 04:10:25.103;37;63;3716;-124;97;2667;0
51271;2017-10-02 04:10:29.103;37;63;3716;-128;97;2667;0
51272;2017-10-02 04:10:33.160;37;63;3716;-124;97;2667;0
51273;2017-10-02 04:10:37.077;37;63;3716;-128;97;2667;0
51274;2017-10-02 04:10:41.123;37;63;3716;-126;97;2667;0
51275;2017-10-02 04:10:45.073;37;63;3716;-127;97;2667;0
51276;2017-10-02 04:10:49.073;37;63;3716;-126;97;2667;0
51277;2017-10-02 04:10:53.057;37;63;3716;-124;97;2667;0
51278;2017-10-02 04:10:57.057;37;63;3716;-126;97;2667;0
51279;2017-10-02 04:11:01.060;37;63;3716;-127;97;2667;0
51280;2017-10-02 04:11:05.077;37;63;3716;-127;97;2667;0
51281;2017-10-02 04:11:09.110;37;63;3716;-125;97;2667;0
51282;2017-10-02 04:11:14.050;37;63;3716;127;97;2667;0
51283;2017-10-02 04:11:18.077;37;63;3716;-126;97;2667;0
51284;2017-10-02 04:11:22.097;37;63;3716;-128;97;2667;0
51285;2017-10-02 04:11:26.127;37;63;3716;-127;97;2667;0
51286;2017-10-02 04:11:30.257;37;63;3716;-126;97;2667;0
51287;2017-10-02 04:11:34.100;37;63;3716;-127;97;2667;0
51288;2017-10-02 04:11:38.143;37;63;3716;-125;97;2667;0
51289;2017-10-02 04:11:42.123;37;63;3716;-127;97;2667;0
51290;2017-10-02 04:11:46.153;37;63;3716;-128;97;2667;0
51291;2017-10-02 04:11:50.137;37;63;3716;-125;97;2667;0
51292;2017-10-02 04:11:54.213;37;63;3716;-125;97;2667;0
51293;2017-10-02 04:11:58.190;37;63;3716;-127;97;2667;0
51294;2017-10-02 04:12:02.153;37;63;3716;-124;97;2667;0
51295;2017-10-02 04:12:06.193;37;63;3716;-126;97;2667;0
51296;2017-10-02 04:12:10.147;37;63;3716;-127;97;2667;0
51297;2017-10-02 04:12:14.130;37;63;3716;-123;97;2667;0
51298;2017-10-02 04:12:18.150;37;63;3716;127;97;2667;0
51299;2017-10-02 04:12:23.147;37;63;3716;-125;97;2667;0
51300;2017-10-02 04:12:27.160;37;63;3716;-127;97;2667;0
51301;2017-10-02 04:12:31.160;37;63;3716;-125;97;2667;0
51302;2017-10-02 04:12:35.163;37;63;3716;-125;97;2667;0
51303;2017-10-02 04:12:39.240;37;63;3716;-127;97;2667;0
51304;2017-10-02 04:12:43.207;37;63;3716;-124;97;2667;0
51305;2017-10-02 04:12:47.180;37;63;3716;127;97;2667;0
51306;2017-10-02 04:12:51.213;37;63;3716;-127;97;2667;0
51307;2017-10-02 04:12:56.083;37;63;3716;-126;97;2667;0
51308;2017-10-02 04:13:00.283;37;63;3716;-128;97;2667;0
51309;2017-10-02 04:13:04.280;37;63;3716;-128;97;2666;0
51310;2017-10-02 04:13:08.243;37;63;3716;-127;97;2667;0
51311;2017-10-02 04:13:12.280;37;63;3716;-127;97;2667;0
51312;2017-10-02 04:13:16.227;37;63;3716;-128;97;2667;0
51313;2017-10-02 04:13:20.213;37;63;3716;-126;97;2667;0
51314;2017-10-02 04:13:24.243;37;63;3716;-124;97;2667;0
51315;2017-10-02 04:13:28.380;37;63;3716;-125;97;2667;0
51316;2017-10-02 04:13:33.343;37;63;3716;-128;97;2667;0
51317;2017-10-02 04:13:37.277;37;63;3716;-126;97;2667;0
51318;2017-10-02 04:13:41.243;37;63;3716;-127;97;2667;0
51319;2017-10-02 04:13:45.230;37;63;3716;-125;97;2667;0
51320;2017-10-02 04:13:49.240;37;63;3716;-124;97;2667;0
51321;2017-10-02 04:13:53.267;37;63;3716;-127;97;2667;0
51322;2017-10-02 04:13:57.267;37;63;3716;-125;97;2667;0
51323;2017-10-02 04:14:01.280;37;63;3716;-124;97;2667;0
51324;2017-10-02 04:14:06.130;37;63;3716;-126;97;2667;0
51325;2017-10-02 04:14:10.287;37;63;3716;-124;97;2667;0
51326;2017-10-02 04:14:14.300;37;63;3716;-128;97;2667;0
51327;2017-10-02 04:14:18.260;37;63;3716;-126;97;2667;0
51328;2017-10-02 04:14:22.277;37;63;3716;-126;97;2667;0
51329;2017-10-02 04:14:26.283;37;63;3716;-128;97;2667;0
51330;2017-10-02 04:14:30.317;37;63;3716;-126;97;2667;0
51331;2017-10-02 04:14:34.280;37;63;3716;-128;97;2667;0
51332;2017-10-02 04:14:39.173;37;63;3716;-127;97;2667;0
51333;2017-10-02 04:14:43.340;37;63;3716;-128;97;2667;0
51334;2017-10-02 04:14:47.300;37;63;3716;-128;97;2667;0
51335;2017-10-02 04:14:51.330;37;63;3716;-125;97;2667;0
51336;2017-10-02 04:14:55.303;37;63;3716;127;97;2667;0
51337;2017-10-02 04:14:59.413;37;63;3716;-128;97;2667;0
51338;2017-10-02 04:15:03.390;37;63;3716;127;97;2667;0
51339;2017-10-02 04:15:08.377;37;63;3716;-127;97;2667;0
51340;2017-10-02 04:15:13.220;37;63;3716;-124;97;2667;0
51341;2017-10-02 04:15:17.413;37;63;3716;-128;97;2667;0
51342;2017-10-02 04:15:21.393;37;63;3716;-127;97;2667;0
51343;2017-10-02 04:15:25.373;37;63;3716;-126;97;2667;0
51344;2017-10-02 04:15:29.603;37;63;3716;-128;97;2667;0
51345;2017-10-02 04:15:33.353;37;63;3716;-125;97;2667;0
51346;2017-10-02 04:15:37.380;37;63;3716;-125;97;2667;0
51347;2017-10-02 04:15:41.387;37;63;3716;-126;97;2667;0
51348;2017-10-02 04:15:45.390;37;63;3716;-124;97;2667;0
51349;2017-10-02 04:15:49.430;37;63;3716;-127;97;2667;0
51350;2017-10-02 04:15:53.397;37;63;3716;-128;97;2667;0
51351;2017-10-02 04:15:57.430;37;63;3716;-125;97;2667;0
51352;2017-10-02 04:16:01.430;37;63;3716;-127;97;2667;0
51353;2017-10-02 04:16:05.447;37;63;3716;-125;97;2667;0
51354;2017-10-02 04:16:09.410;37;63;3716;-128;97;2667;0
51355;2017-10-02 04:16:13.413;37;63;3716;-127;97;2667;0
51356;2017-10-02 04:16:17.437;37;63;3716;-124;97;2667;0
51357;2017-10-02 04:16:21.480;37;63;3716;-127;97;2667;0
51358;2017-10-02 04:16:25.527;37;63;3716;-125;97;2667;0
51359;2017-10-02 04:16:29.517;37;63;3716;-125;97;2667;0
51360;2017-10-02 04:16:34.520;37;63;3716;-127;97;2667;0
51361;2017-10-02 04:16:38.547;37;63;3716;-124;97;2667;0
51362;2017-10-02 04:16:42.513;37;63;3716;-126;97;2667;0
51363;2017-10-02 04:16:46.557;37;63;3716;-125;97;2667;0
51364;2017-10-02 04:16:50.547;37;63;3716;-127;97;2667;0
51365;2017-10-02 04:16:54.500;37;63;3716;-127;97;2667;0
51366;2017-10-02 04:16:58.570;37;63;3716;-124;97;2667;0
51367;2017-10-02 04:17:03.540;37;63;3716;-126;97;2667;0
51368;2017-10-02 04:17:07.547;37;63;3716;-123;97;2667;0
51369;2017-10-02 04:17:11.730;37;63;3716;-128;97;2667;0
51370;2017-10-02 04:17:15.627;37;63;3716;-125;97;2667;0
51371;2017-10-02 04:17:19.540;37;63;3716;-128;97;2667;0
51372;2017-10-02 04:17:23.547;37;63;3716;-127;97;2667;0
51373;2017-10-02 04:17:27.543;37;63;3716;-128;97;2667;0
51374;2017-10-02 04:17:31.593;37;63;3716;-124;97;2667;0
51375;2017-10-02 04:17:35.560;37;63;3716;-128;97;2667;0
51376;2017-10-02 04:17:39.557;37;63;3716;-128;97;2667;0
51377;2017-10-02 04:17:43.603;37;63;3716;-124;97;2667;0
51378;2017-10-02 04:17:47.540;37;63;3716;-127;97;2667;0
51379;2017-10-02 04:17:51.580;37;63;3716;-123;97;2667;0
51380;2017-10-02 04:17:55.587;37;63;3716;-128;97;2667;0
51381;2017-10-02 04:17:59.630;37;63;3716;-127;97;2667;0
51382;2017-10-02 04:18:04.470;37;63;3716;-123;97;2667;0
51383;2017-10-02 04:18:08.600;37;63;3716;-127;97;2667;0
51384;2017-10-02 04:18:12.577;37;63;3716;-124;97;2667;0
51385;2017-10-02 04:18:16.610;37;63;3716;-126;97;2667;0
51386;2017-10-02 04:18:20.600;37;63;3716;-127;97;2667;0
51387;2017-10-02 04:18:24.600;37;63;3716;-127;97;2667;0
51388;2017-10-02 04:18:28.633;37;63;3716;-126;97;2667;0
51389;2017-10-02 04:18:32.563;37;63;3716;-127;97;2666;0
51390;2017-10-02 04:18:36.620;37;63;3716;-126;97;2667;0
51391;2017-10-02 04:18:41.480;37;63;3716;-127;97;2667;0
51392;2017-10-02 04:18:46.630;37;63;3716;-127;97;2667;0
51393;2017-10-02 04:18:50.660;37;63;3716;127;97;2667;0
51394;2017-10-02 04:18:54.637;37;63;3716;-128;97;2667;0
51395;2017-10-02 04:18:58.653;37;63;3716;-124;97;2667;0
51396;2017-10-02 04:19:02.657;37;63;3716;-128;97;2667;0
51397;2017-10-02 04:19:06.653;37;63;3716;-124;97;2667;0
51398;2017-10-02 04:19:11.710;37;63;3716;-126;97;2667;0
51399;2017-10-02 04:19:15.650;37;63;3716;127;97;2667;0
51400;2017-10-02 04:19:19.743;37;63;3716;-125;97;2667;0
51401;2017-10-02 04:19:24.717;37;63;3716;-127;97;2667;0
51402;2017-10-02 04:19:28.720;37;63;3716;-124;97;2666;0
51403;2017-10-02 04:19:32.683;37;63;3716;-126;97;2667;0
51404;2017-10-02 04:19:36.687;37;63;3716;-127;97;2667;0
51405;2017-10-02 04:19:40.690;37;63;3716;-123;97;2667;0
51406;2017-10-02 04:19:44.737;37;63;3716;-128;97;2667;0
51407;2017-10-02 04:19:48.870;37;63;3716;-124;97;2667;0
51408;2017-10-02 04:19:53.590;37;63;3716;-127;97;2666;0
51409;2017-10-02 04:19:57.710;37;63;3716;-127;97;2667;0
51410;2017-10-02 04:20:01.843;37;63;3716;-128;97;2667;0
51411;2017-10-02 04:20:05.790;37;63;3716;-126;97;2667;0
51412;2017-10-02 04:20:09.730;37;63;3716;-125;97;2667;0
51413;2017-10-02 04:20:13.777;37;63;3716;-124;97;2667;0
51414;2017-10-02 04:20:17.750;37;63;3716;-126;97;2666;0
51415;2017-10-02 04:20:21.733;37;63;3716;-128;97;2667;0
51416;2017-10-02 04:20:25.883;37;63;3716;-126;97;2667;0
51417;2017-10-02 04:20:29.770;37;63;3716;-128;97;2667;0
51418;2017-10-02 04:20:33.777;37;63;3716;-125;97;2667;0
51419;2017-10-02 04:20:37.807;37;63;3716;-125;97;2667;0
51420;2017-10-02 04:20:41.797;37;63;3716;-127;97;2666;0
51421;2017-10-02 04:20:46.780;37;63;3716;-124;97;2667;0
51422;2017-10-02 04:20:50.847;37;63;3716;-127;97;2667;0
51423;2017-10-02 04:20:54.790;37;63;3716;-123;97;2667;0
51424;2017-10-02 04:20:58.880;37;63;3716;-125;97;2666;0
51425;2017-10-02 04:21:03.797;37;63;3716;-124;97;2667;0
51426;2017-10-02 04:21:07.793;37;63;3716;-127;97;2667;0
51427;2017-10-02 04:21:11.837;37;63;3716;-128;97;2667;0
51428;2017-10-02 04:21:15.823;37;63;3716;-123;97;2667;0
51429;2017-10-02 04:21:19.810;37;63;3716;-124;97;2667;0
51430;2017-10-02 04:21:23.817;37;63;3716;-124;97;2667;0
51431;2017-10-02 04:21:27.840;37;63;3716;-126;97;2667;0
51432;2017-10-02 04:21:31.807;37;63;3716;-127;97;2667;0
51433;2017-10-02 04:21:35.843;37;63;3716;-124;97;2667;0
51434;2017-10-02 04:21:39.830;37;63;3716;-128;97;2667;0
51435;2017-10-02 04:21:43.947;37;63;3716;-127;97;2667;0
51436;2017-10-02 04:21:47.913;37;63;3716;-124;97;2667;0
51437;2017-10-02 04:21:51.850;37;63;3716;-127;97;2667;0
51438;2017-10-02 04:21:55.843;37;63;3716;-125;97;2667;0
51439;2017-10-02 04:21:59.883;37;63;3716;-124;97;2667;0
51440;2017-10-02 04:22:03.877;37;63;3716;-126;97;2667;0
51441;2017-10-02 04:22:07.893;37;63;3716;-128;97;2667;0
51442;2017-10-02 04:22:11.870;37;63;3716;-128;97;2667;0
51443;2017-10-02 04:22:15.910;37;63;3716;-127;97;2667;0
51444;2017-10-02 04:22:19.943;37;63;3716;-125;97;2666;0
51445;2017-10-02 04:22:23.960;37;63;3716;-125;97;2667;0
51446;2017-10-02 04:22:27.930;37;63;3716;-128;97;2667;0
51447;2017-10-02 04:22:32.027;37;63;3716;-124;97;2666;0
51448;2017-10-02 04:22:36.100;37;63;3716;-128;97;2667;0
51449;2017-10-02 04:22:40.887;37;63;3716;-125;97;2667;0
51450;2017-10-02 04:22:44.937;37;63;3716;-128;97;2667;0
51451;2017-10-02 04:22:48.950;37;63;3716;-127;97;2667;0
51452;2017-10-02 04:22:52.940;37;63;3716;-128;97;2666;0
51453;2017-10-02 04:22:56.923;37;63;3716;-126;97;2666;0
51454;2017-10-02 04:23:02.023;37;63;3716;-127;97;2667;0
51455;2017-10-02 04:23:05.937;37;63;3716;-125;97;2667;0
51456;2017-10-02 04:23:09.950;37;63;3716;-127;97;2667;0
51457;2017-10-02 04:23:13.937;37;63;3716;-124;97;2666;0
51458;2017-10-02 04:23:18.813;37;63;3716;-126;97;2667;0
51459;2017-10-02 04:23:22.977;37;63;3716;-127;97;2666;0
51460;2017-10-02 04:23:26.983;37;63;3716;-124;97;2667;0
51461;2017-10-02 04:23:32.003;37;63;3716;-127;97;2667;0
51462;2017-10-02 04:23:35.967;37;63;3716;-125;97;2667;0
51463;2017-10-02 04:23:39.963;37;63;3716;-128;97;2667;0
51464;2017-10-02 04:23:44.083;37;63;3716;-126;97;2666;0
51465;2017-10-02 04:23:48.017;37;63;3716;-124;97;2667;0
51466;2017-10-02 04:23:52.847;37;63;3716;-126;97;2667;0
51467;2017-10-02 04:23:56.993;37;63;3716;-124;97;2666;0
51468;2017-10-02 04:24:01.070;37;63;3716;-125;97;2667;0
51469;2017-10-02 04:24:05.043;37;63;3716;-125;97;2667;0
51470;2017-10-02 04:24:10.033;37;63;3716;-126;97;2667;0
51471;2017-10-02 04:24:14.087;37;63;3716;-128;97;2667;0
51472;2017-10-02 04:24:18.047;37;63;3716;-124;97;2667;0
51473;2017-10-02 04:24:22.027;37;63;3716;-128;97;2667;0
51474;2017-10-02 04:24:26.047;37;63;3716;-124;97;2667;0
51475;2017-10-02 04:24:30.080;37;63;3716;-128;97;2667;0
51476;2017-10-02 04:24:34.003;37;63;3716;-127;97;2667;0
51477;2017-10-02 04:24:38.053;37;63;3716;-124;97;2666;0
51478;2017-10-02 04:24:42.090;37;63;3716;-124;97;2667;0
51479;2017-10-02 04:24:46.020;37;63;3716;-124;97;2667;0
51480;2017-10-02 04:24:50.070;37;63;3716;-123;97;2667;0
51481;2017-10-02 04:24:54.073;37;63;3716;-126;97;2666;0
51482;2017-10-02 04:24:58.040;37;63;3716;-128;97;2667;0
51483;2017-10-02 04:25:02.917;37;63;3716;-125;97;2667;0
51484;2017-10-02 04:25:07.060;37;63;3716;127;97;2666;0
51485;2017-10-02 04:25:11.060;37;63;3716;-125;97;2666;0
51486;2017-10-02 04:25:15.097;37;63;3716;-127;97;2667;0
51487;2017-10-02 04:25:19.090;37;63;3716;-128;97;2667;0
51488;2017-10-02 04:25:23.083;37;63;3716;-124;97;2666;0
51489;2017-10-02 04:25:27.087;37;63;3716;-128;97;2667;0
51490;2017-10-02 04:25:31.130;37;63;3716;-125;97;2667;0
51491;2017-10-02 04:25:35.127;37;63;3716;-125;97;2667;0
51492;2017-10-02 04:25:39.087;37;63;3716;-127;97;2667;0
51493;2017-10-02 04:25:43.157;37;63;3716;-125;97;2666;0
51494;2017-10-02 04:25:47.103;37;63;3716;-124;97;2667;0
51495;2017-10-02 04:25:51.120;37;63;3716;-125;97;2666;0
51496;2017-10-02 04:25:55.143;37;63;3716;-124;97;2667;0
51497;2017-10-02 04:25:59.150;37;63;3716;-127;97;2667;0
51498;2017-10-02 04:26:03.130;37;63;3716;-127;97;2666;0
51499;2017-10-02 04:26:07.147;37;63;3716;-127;97;2667;0
51500;2017-10-02 04:26:12.137;37;63;3716;-126;97;2666;0
51501;2017-10-02 04:26:16.127;37;63;3716;-124;97;2667;0
51502;2017-10-02 04:26:20.177;37;63;3716;-126;97;2666;0
51503;2017-10-02 04:26:24.167;37;63;3716;-126;97;2666;0
51504;2017-10-02 04:26:28.170;37;63;3716;-123;97;2667;0
51505;2017-10-02 04:26:32.160;37;63;3716;-128;97;2666;0
51506;2017-10-02 04:26:37.180;37;63;3716;-124;97;2667;0
51507;2017-10-02 04:26:41.160;37;63;3716;-128;97;2667;0
51508;2017-10-02 04:26:46.020;37;63;3716;-127;97;2667;0
51509;2017-10-02 04:26:50.163;37;63;3716;-126;97;2667;0
51510;2017-10-02 04:26:54.210;37;63;3716;-128;97;2666;0
51511;2017-10-02 04:26:58.187;37;63;3716;-125;97;2667;0
51512;2017-10-02 04:27:02.210;37;63;3716;-126;97;2667;0
51513;2017-10-02 04:27:06.177;37;63;3716;-127;97;2666;0
51514;2017-10-02 04:27:10.217;37;63;3716;-125;97;2666;0
51515;2017-10-02 04:27:14.217;37;63;3716;-127;97;2666;0
51516;2017-10-02 04:27:18.200;37;63;3716;-125;97;2667;0
51517;2017-10-02 04:27:23.257;37;63;3716;-125;97;2667;0
51518;2017-10-02 04:27:27.197;37;63;3716;-125;97;2667;0
51519;2017-10-02 04:27:31.207;37;63;3716;-127;97;2666;0
51520;2017-10-02 04:27:35.333;37;63;3716;-128;97;2667;0
51521;2017-10-02 04:27:40.230;37;63;3716;-124;97;2667;0
51522;2017-10-02 04:27:44.243;37;63;3716;-127;97;2666;0
51523;2017-10-02 04:27:48.257;37;63;3716;-125;97;2667;0
51524;2017-10-02 04:27:52.250;37;63;3716;-127;97;2667;0
51525;2017-10-02 04:27:56.280;37;63;3716;-127;97;2667;0
51526;2017-10-02 04:28:00.240;37;63;3716;-127;97;2666;0
51527;2017-10-02 04:28:04.407;37;63;3716;-123;97;2667;0
51528;2017-10-02 04:28:08.283;37;63;3716;-126;97;2666;0
51529;2017-10-02 04:28:12.333;37;63;3716;-123;97;2667;0
51530;2017-10-02 04:28:17.330;37;63;3716;-126;97;2666;0
51531;2017-10-02 04:28:21.290;37;63;3716;-127;97;2667;0
51532;2017-10-02 04:28:26.310;37;63;3716;-125;97;2666;0
51533;2017-10-02 04:28:30.273;37;63;3716;-127;97;2666;0
51534;2017-10-02 04:28:34.290;37;63;3716;-122;97;2666;0
51535;2017-10-02 04:28:38.350;37;63;3716;-128;97;2666;0
51536;2017-10-02 04:28:42.320;37;63;3716;-125;97;2667;0
51537;2017-10-02 04:28:46.303;37;63;3716;-127;97;2666;0
51538;2017-10-02 04:28:50.330;37;63;3716;-126;97;2667;0
51539;2017-10-02 04:28:54.337;37;63;3716;-124;97;2667;0
51540;2017-10-02 04:28:58.333;37;63;3716;-128;97;2667;0
51541;2017-10-02 04:29:03.537;37;63;3716;-125;97;2666;0
51542;2017-10-02 04:29:08.443;37;63;3716;-124;97;2666;0
51543;2017-10-02 04:29:12.397;37;63;3716;-127;97;2666;0
51544;2017-10-02 04:29:16.327;37;63;3716;-126;97;2666;0
51545;2017-10-02 04:29:20.350;37;63;3716;-125;97;2666;0
51546;2017-10-02 04:29:24.360;37;63;3716;-128;97;2667;0
51547;2017-10-02 04:29:29.463;37;63;3716;-124;97;2667;0
51548;2017-10-02 04:29:33.387;37;63;3716;-127;97;2666;0
51549;2017-10-02 04:29:37.410;37;63;3716;-124;97;2666;0
51550;2017-10-02 04:29:41.400;37;63;3716;127;97;2667;0
51551;2017-10-02 04:29:45.360;37;63;3716;-127;97;2666;0
51552;2017-10-02 04:29:50.407;37;63;3716;-122;97;2666;0
51553;2017-10-02 04:29:54.373;37;63;3716;-126;97;2666;0
51554;2017-10-02 04:29:58.403;37;63;3716;-124;96;2666;0
51555;2017-10-02 04:30:02.443;37;63;3716;-127;96;2666;0
51556;2017-10-02 04:30:07.397;37;63;3716;-126;96;2666;0
51557;2017-10-02 04:30:11.490;37;63;3716;-125;96;2666;0
51558;2017-10-02 04:30:16.413;37;63;3716;-127;96;2666;0
51559;2017-10-02 04:30:20.443;37;63;3716;-126;96;2666;0
51560;2017-10-02 04:30:24.427;37;63;3716;-123;96;2666;0
51561;2017-10-02 04:30:28.430;37;63;3716;-128;96;2666;0
51562;2017-10-02 04:30:33.437;37;63;3716;-125;96;2666;0
51563;2017-10-02 04:30:37.443;37;63;3716;-128;96;2666;0
51564;2017-10-02 04:30:41.453;37;63;3716;-127;96;2666;0
51565;2017-10-02 04:30:46.287;37;63;3716;127;96;2666;0
51566;2017-10-02 04:30:50.463;37;63;3716;-128;96;2666;0
51567;2017-10-02 04:30:54.537;37;63;3716;-126;96;2667;0
51568;2017-10-02 04:30:58.440;37;63;3716;-127;96;2667;0
51569;2017-10-02 04:31:02.520;37;63;3716;-128;96;2666;0
51570;2017-10-02 04:31:06.517;37;63;3716;-127;96;2666;0
51571;2017-10-02 04:31:10.533;37;63;3716;-128;96;2667;0
51572;2017-10-02 04:31:14.533;37;63;3716;-125;96;2666;0
51573;2017-10-02 04:31:19.343;37;63;3716;-128;96;2666;0
51574;2017-10-02 04:31:24.337;37;63;3716;-128;96;2667;0
51575;2017-10-02 04:31:28.660;37;63;3716;-124;96;2666;0
51576;2017-10-02 04:31:32.500;37;63;3716;-126;96;2666;0
51577;2017-10-02 04:31:37.533;37;63;3716;-126;96;2666;0
51578;2017-10-02 04:31:42.380;37;63;3716;-126;96;2667;0
51579;2017-10-02 04:31:46.530;37;63;3716;-127;96;2666;0
51580;2017-10-02 04:31:51.630;37;63;3716;-127;96;2666;0
51581;2017-10-02 04:31:56.533;37;63;3716;-126;96;2666;0
51582;2017-10-02 04:32:00.580;37;63;3716;-125;96;2666;0
51583;2017-10-02 04:32:04.557;37;63;3716;-124;96;2666;0
51584;2017-10-02 04:32:08.547;37;63;3716;-124;96;2666;0
51585;2017-10-02 04:32:13.567;37;63;3716;-125;96;2666;0
51586;2017-10-02 04:32:17.563;37;63;3716;-126;96;2666;0
51587;2017-10-02 04:32:21.590;37;63;3716;-126;96;2666;0
51588;2017-10-02 04:32:26.570;37;63;3716;127;96;2666;0
51589;2017-10-02 04:32:31.583;37;63;3716;-123;96;2666;0
51590;2017-10-02 04:32:35.553;37;63;3716;-126;96;2666;0
51591;2017-10-02 04:32:39.747;37;63;3716;-125;96;2666;0
51592;2017-10-02 04:32:43.580;37;63;3716;-125;96;2666;0
51593;2017-10-02 04:32:47.573;37;63;3716;-126;96;2666;0
51594;2017-10-02 04:32:51.663;37;63;3716;-125;96;2667;0
51595;2017-10-02 04:32:55.583;37;63;3716;-124;96;2666;0
51596;2017-10-02 04:32:59.577;37;63;3716;-123;96;2666;0
51597;2017-10-02 04:33:04.440;37;63;3716;-126;96;2666;0
51598;2017-10-02 04:33:08.613;37;63;3716;-127;96;2666;0
51599;2017-10-02 04:33:12.603;37;63;3716;-125;96;2666;0
51600;2017-10-02 04:33:16.583;37;63;3716;-127;96;2666;0
51601;2017-10-02 04:33:20.617;37;63;3716;-127;96;2666;0
51602;2017-10-02 04:33:24.673;37;63;3716;-126;96;2666;0
51603;2017-10-02 04:33:28.670;37;63;3716;-127;96;2666;0
51604;2017-10-02 04:33:33.623;37;63;3716;-127;96;2666;0
51605;2017-10-02 04:33:37.650;37;63;3716;-126;96;2666;0
51606;2017-10-02 04:33:41.690;37;63;3716;126;96;2666;0
51607;2017-10-02 04:33:45.810;37;63;3716;-125;96;2666;0
51608;2017-10-02 04:33:49.650;37;63;3716;-127;96;2666;0
51609;2017-10-02 04:33:54.660;37;63;3716;-124;96;2666;0
51610;2017-10-02 04:33:58.663;37;63;3716;-127;96;2666;0
51611;2017-10-02 04:34:02.670;37;63;3716;-128;96;2666;0
51612;2017-10-02 04:34:07.767;37;63;3716;-124;96;2666;0
51613;2017-10-02 04:34:12.520;37;63;3716;-126;96;2666;0
51614;2017-10-02 04:34:16.687;37;63;3716;-125;96;2666;0
51615;2017-10-02 04:34:20.650;37;63;3716;-126;96;2666;0
51616;2017-10-02 04:34:24.897;37;63;3716;-128;96;2666;0
51617;2017-10-02 04:34:28.680;37;63;3716;-126;96;2666;0
51618;2017-10-02 04:34:32.703;37;63;3716;127;96;2666;0
51619;2017-10-02 04:34:36.717;37;63;3716;-124;96;2666;0
51620;2017-10-02 04:34:40.697;37;63;3716;-125;96;2666;0
51621;2017-10-02 04:34:44.673;37;63;3716;-127;96;2666;0
51622;2017-10-02 04:34:49.563;37;63;3716;127;96;2667;0
51623;2017-10-02 04:34:53.693;37;63;3716;-126;96;2666;0
51624;2017-10-02 04:34:57.727;37;63;3716;127;96;2666;0
51625;2017-10-02 04:35:01.750;37;63;3716;-124;96;2666;0
51626;2017-10-02 04:35:05.710;37;63;3716;-127;96;2666;0
51627;2017-10-02 04:35:09.783;37;63;3716;-123;96;2666;0
51628;2017-10-02 04:35:13.770;37;63;3716;-127;96;2666;0
51629;2017-10-02 04:35:17.743;37;63;3716;-127;96;2666;0
51630;2017-10-02 04:35:21.750;37;63;3716;-124;96;2666;0
51631;2017-10-02 04:35:25.757;37;63;3716;-127;96;2666;0
51632;2017-10-02 04:35:29.770;37;63;3716;-125;96;2667;0
51633;2017-10-02 04:35:33.743;37;63;3716;-127;96;2666;0
51634;2017-10-02 04:35:37.733;37;63;3716;-127;96;2666;0
51635;2017-10-02 04:35:41.807;37;63;3716;-126;96;2666;0
51636;2017-10-02 04:35:45.740;37;63;3716;-124;96;2666;0
51637;2017-10-02 04:35:49.740;37;63;3716;-127;96;2666;0
51638;2017-10-02 04:35:53.760;37;63;3716;-124;96;2666;0
51639;2017-10-02 04:35:59.737;37;63;3716;-127;96;2666;0
51640;2017-10-02 04:36:03.797;37;63;3716;-123;96;2666;0
51641;2017-10-02 04:36:07.763;37;63;3716;-124;96;2666;0
51642;2017-10-02 04:36:11.810;37;63;3716;-125;96;2666;0
51643;2017-10-02 04:36:15.810;37;63;3716;-125;96;2666;0
51644;2017-10-02 04:36:19.837;37;63;3716;-127;96;2666;0
51645;2017-10-02 04:36:23.800;37;63;3716;-125;96;2666;0
