vehiculo;soc;Entradas;fecha;Mes;dia_semana;hora
32;33;1;08/02/2018;2;4;19
34;33;1;09/02/2018;2;5;3
43;33;2;09/02/2018;2;5;5
43;34;7;09/02/2018;2;5;5
35;34;1;09/02/2018;2;5;6
37;34;3;09/02/2018;2;5;6
38;34;1;09/02/2018;2;5;6
39;34;1;09/02/2018;2;5;8
36;34;1;09/02/2018;2;5;9
36;99;1;09/02/2018;2;5;11
40;33;1;09/02/2018;2;5;11
40;33;1;09/02/2018;2;5;12
33;34;2;09/02/2018;2;5;14
32;34;1;09/02/2018;2;5;15
42;33;2;09/02/2018;2;5;16
34;32;2;10/02/2018;2;6;6
34;32;3;10/02/2018;2;6;7
33;35;1;11/02/2018;2;7;22
36;4;7;11/02/2018;2;7;22
38;31;5;11/02/2018;2;7;22
39;26;1;11/02/2018;2;7;22
40;14;2;11/02/2018;2;7;22
43;22;1;11/02/2018;2;7;22
42;34;1;11/02/2018;2;7;23
33;31;1;12/02/2018;2;1;5
34;32;1;12/02/2018;2;1;5
35;33;3;12/02/2018;2;1;5
32;32;1;12/02/2018;2;1;6
41;30;1;12/02/2018;2;1;7
37;34;1;12/02/2018;2;1;11
34;32;5;12/02/2018;2;1;12
34;31;1;12/02/2018;2;1;18
34;28;4;12/02/2018;2;1;19
34;31;2;12/02/2018;2;1;19
38;34;1;12/02/2018;2;1;20
40;34;3;12/02/2018;2;1;20
42;34;2;12/02/2018;2;1;20
35;34;3;12/02/2018;2;1;22
39;34;1;12/02/2018;2;1;22
39;34;1;12/02/2018;2;1;23
32;43;1;13/02/2018;2;2;4
41;37;1;13/02/2018;2;2;4
43;34;3;13/02/2018;2;2;4
41;34;1;13/02/2018;2;2;5
36;34;1;13/02/2018;2;2;8
33;34;4;13/02/2018;2;2;9
37;34;1;13/02/2018;2;2;10
41;34;2;13/02/2018;2;2;10
42;34;1;13/02/2018;2;2;14
38;34;2;13/02/2018;2;2;15
40;34;1;13/02/2018;2;2;15
39;34;1;13/02/2018;2;2;16
40;34;1;13/02/2018;2;2;16
32;34;1;13/02/2018;2;2;17
34;34;2;13/02/2018;2;2;17
35;34;2;13/02/2018;2;2;17
43;34;1;13/02/2018;2;2;18
33;34;2;14/02/2018;2;3;3
36;33;1;14/02/2018;2;3;4
41;34;1;14/02/2018;2;3;4
37;34;1;14/02/2018;2;3;8
34;34;1;14/02/2018;2;3;10
39;34;1;14/02/2018;2;3;10
34;34;1;14/02/2018;2;3;11
38;33;4;14/02/2018;2;3;11
39;34;1;14/02/2018;2;3;11
40;34;4;14/02/2018;2;3;11
42;34;2;14/02/2018;2;3;11
35;33;4;14/02/2018;2;3;12
38;33;1;14/02/2018;2;3;12
35;84;1;14/02/2018;2;3;13
38;84;1;14/02/2018;2;3;13
40;99;1;14/02/2018;2;3;13
43;34;1;14/02/2018;2;3;13
32;33;1;14/02/2018;2;3;14
33;33;3;14/02/2018;2;3;23
41;34;3;15/02/2018;2;4;1
36;34;2;15/02/2018;2;4;2
34;33;1;15/02/2018;2;4;8
38;34;1;15/02/2018;2;4;11
39;34;4;15/02/2018;2;4;11
40;34;4;15/02/2018;2;4;11
42;34;5;15/02/2018;2;4;11
43;34;3;15/02/2018;2;4;11
35;33;1;15/02/2018;2;4;13
32;33;1;15/02/2018;2;4;14
32;33;2;15/02/2018;2;4;15
37;33;1;15/02/2018;2;4;15
33;34;1;15/02/2018;2;4;18
36;34;1;15/02/2018;2;4;18
43;33;2;15/02/2018;2;4;19
40;34;1;16/02/2018;2;5;0
38;34;2;16/02/2018;2;5;1
39;34;1;16/02/2018;2;5;1
42;29;1;16/02/2018;2;5;1
34;34;1;16/02/2018;2;5;2
35;40;1;16/02/2018;2;5;2
37;34;4;16/02/2018;2;5;9
32;34;1;16/02/2018;2;5;12
33;34;2;16/02/2018;2;5;12
43;34;1;16/02/2018;2;5;13
36;33;2;16/02/2018;2;5;15
34;34;2;16/02/2018;2;5;19
36;99;1;16/02/2018;2;5;19
40;34;1;17/02/2018;2;6;1
35;30;1;18/02/2018;2;7;22
42;33;1;18/02/2018;2;7;22
38;34;1;18/02/2018;2;7;23
39;33;1;18/02/2018;2;7;23
34;32;3;19/02/2018;2;1;7
37;34;1;19/02/2018;2;1;8
32;34;1;19/02/2018;2;1;10
33;34;1;19/02/2018;2;1;10
43;34;7;19/02/2018;2;1;11
40;33;2;19/02/2018;2;1;13
35;34;2;19/02/2018;2;1;17
39;34;1;19/02/2018;2;1;18
38;34;2;19/02/2018;2;1;20
34;34;1;20/02/2018;2;2;3
33;33;1;20/02/2018;2;2;5
34;34;6;20/02/2018;2;2;5
37;34;2;20/02/2018;2;2;5
42;31;1;20/02/2018;2;2;5
40;34;7;20/02/2018;2;2;6
43;34;2;20/02/2018;2;2;6
32;33;1;20/02/2018;2;2;7
40;34;1;20/02/2018;2;2;7
34;32;6;20/02/2018;2;2;8
39;34;1;20/02/2018;2;2;11
35;34;1;20/02/2018;2;2;16
38;32;1;20/02/2018;2;2;17
33;34;1;20/02/2018;2;2;20
33;34;3;20/02/2018;2;2;21
32;33;4;21/02/2018;2;3;3
37;33;1;21/02/2018;2;3;3
40;33;3;21/02/2018;2;3;3
42;31;1;21/02/2018;2;3;3
43;34;6;21/02/2018;2;3;3
39;34;4;21/02/2018;2;3;5
34;31;1;21/02/2018;2;3;8
35;33;1;21/02/2018;2;3;9
38;34;2;21/02/2018;2;3;11
35;79;1;21/02/2018;2;3;15
33;34;2;21/02/2018;2;3;16
43;34;2;21/02/2018;2;3;18
33;98;1;21/02/2018;2;3;20
37;33;1;21/02/2018;2;3;20
42;34;3;21/02/2018;2;3;21
40;33;1;21/02/2018;2;3;22
32;34;4;21/02/2018;2;3;23
35;33;4;22/02/2018;2;4;7
38;33;1;22/02/2018;2;4;7
39;32;1;22/02/2018;2;4;7
34;34;3;22/02/2018;2;4;9
38;88;1;22/02/2018;2;4;9
40;29;2;22/02/2018;2;4;9
37;33;1;22/02/2018;2;4;12
43;34;2;22/02/2018;2;4;12
33;34;5;22/02/2018;2;4;13
32;34;1;22/02/2018;2;4;15
42;33;4;22/02/2018;2;4;17
33;34;2;22/02/2018;2;4;19
35;34;2;22/02/2018;2;4;19
42;87;1;22/02/2018;2;4;20
37;33;2;23/02/2018;2;5;1
38;33;1;23/02/2018;2;5;3
43;33;5;23/02/2018;2;5;3
39;34;2;23/02/2018;2;5;4
32;32;2;23/02/2018;2;5;6
32;32;5;23/02/2018;2;5;7
34;34;4;23/02/2018;2;5;7
34;34;3;23/02/2018;2;5;8
40;34;1;23/02/2018;2;5;11
42;34;1;23/02/2018;2;5;11
33;34;2;23/02/2018;2;5;12
35;31;2;23/02/2018;2;5;15
40;34;1;23/02/2018;2;5;15
42;34;2;23/02/2018;2;5;15
43;31;7;23/02/2018;2;5;21
32;30;3;25/02/2018;2;7;23
38;33;3;26/02/2018;2;1;0
37;16;1;26/02/2018;2;1;5
37;17;1;26/02/2018;2;1;5
34;33;3;26/02/2018;2;1;8
37;99;2;26/02/2018;2;1;8
39;34;6;26/02/2018;2;1;8
34;33;1;26/02/2018;2;1;9
33;34;5;26/02/2018;2;1;10
42;33;3;26/02/2018;2;1;10
40;34;3;26/02/2018;2;1;11
35;34;3;26/02/2018;2;1;12
43;32;1;26/02/2018;2;1;12
32;33;1;26/02/2018;2;1;13
38;34;1;26/02/2018;2;1;16
33;41;1;26/02/2018;2;1;21
42;41;1;26/02/2018;2;1;21
34;34;7;26/02/2018;2;1;22
42;33;1;27/02/2018;2;2;0
42;33;3;27/02/2018;2;2;1
35;34;1;27/02/2018;2;2;4
39;34;2;27/02/2018;2;2;4
37;30;1;27/02/2018;2;2;5
39;99;1;27/02/2018;2;2;6
42;84;3;27/02/2018;2;2;6
43;33;4;27/02/2018;2;2;7
32;34;1;27/02/2018;2;2;8
40;33;1;27/02/2018;2;2;9
38;33;3;27/02/2018;2;2;13
33;33;1;27/02/2018;2;2;14
34;34;4;27/02/2018;2;2;16
42;33;1;27/02/2018;2;2;17
37;33;4;27/02/2018;2;2;19
41;34;2;27/02/2018;2;2;19
35;33;3;27/02/2018;2;2;20
39;33;10;27/02/2018;2;2;20
43;33;2;27/02/2018;2;2;20
32;33;1;27/02/2018;2;2;21
40;34;2;27/02/2018;2;2;22
40;85;1;28/02/2018;2;3;2
40;86;1;28/02/2018;2;3;2
38;33;2;28/02/2018;2;3;6
34;34;3;28/02/2018;2;3;7
33;33;2;28/02/2018;2;3;8
34;88;1;28/02/2018;2;3;8
35;34;1;28/02/2018;2;3;11
42;34;1;28/02/2018;2;3;11
39;33;1;28/02/2018;2;3;12
32;34;1;28/02/2018;2;3;14
32;34;1;28/02/2018;2;3;15
37;34;1;28/02/2018;2;3;15
41;33;1;28/02/2018;2;3;15
40;34;3;28/02/2018;2;3;18
38;34;2;28/02/2018;2;3;20
34;34;1;28/02/2018;2;3;21
43;33;1;28/02/2018;2;3;23
43;33;6;01/03/2018;3;4;0
43;33;2;01/03/2018;3;4;1
35;33;1;01/03/2018;3;4;2
35;33;2;01/03/2018;3;4;3
33;34;1;01/03/2018;3;4;6
33;34;1;01/03/2018;3;4;7
35;85;1;01/03/2018;3;4;7
42;34;4;01/03/2018;3;4;7
39;33;1;01/03/2018;3;4;10
41;34;2;01/03/2018;3;4;10
32;34;3;01/03/2018;3;4;11
37;33;1;01/03/2018;3;4;11
40;33;1;01/03/2018;3;4;11
40;33;1;01/03/2018;3;4;12
38;33;2;01/03/2018;3;4;14
34;34;1;01/03/2018;3;4;15
43;33;1;01/03/2018;3;4;19
33;34;1;01/03/2018;3;4;20
33;38;1;01/03/2018;3;4;20
35;36;1;01/03/2018;3;4;20
43;33;3;01/03/2018;3;4;20
42;34;1;01/03/2018;3;4;21
40;34;5;01/03/2018;3;4;23
37;33;1;02/03/2018;3;5;0
39;33;1;02/03/2018;3;5;2
32;33;1;02/03/2018;3;5;6
34;33;2;02/03/2018;3;5;9
38;34;1;02/03/2018;3;5;10
41;31;3;02/03/2018;3;5;13
35;34;1;02/03/2018;3;5;15
43;33;1;02/03/2018;3;5;15
42;34;1;02/03/2018;3;5;16
40;32;3;02/03/2018;3;5;17
40;35;1;02/03/2018;3;5;17
33;32;2;02/03/2018;3;5;18
37;33;1;02/03/2018;3;5;19
32;31;1;03/03/2018;3;6;4
39;32;1;03/03/2018;3;6;4
42;52;1;03/03/2018;3;6;13
32;31;1;04/03/2018;3;7;21
38;34;3;04/03/2018;3;7;23
34;29;2;05/03/2018;3;1;1
35;33;3;05/03/2018;3;1;6
43;34;3;05/03/2018;3;1;6
41;34;1;05/03/2018;3;1;7
40;34;1;05/03/2018;3;1;10
37;34;1;05/03/2018;3;1;11
40;34;2;05/03/2018;3;1;11
32;33;3;05/03/2018;3;1;15
34;33;2;05/03/2018;3;1;15
32;33;2;05/03/2018;3;1;16
33;34;1;05/03/2018;3;1;16
34;48;2;05/03/2018;3;1;16
33;34;1;05/03/2018;3;1;17
39;33;1;05/03/2018;3;1;17
38;34;1;05/03/2018;3;1;18
35;34;2;05/03/2018;3;1;20
42;34;2;05/03/2018;3;1;20
43;34;1;06/03/2018;3;2;0
41;34;3;06/03/2018;3;2;6
34;34;1;06/03/2018;3;2;7
37;34;1;06/03/2018;3;2;7
40;34;2;06/03/2018;3;2;7
39;34;1;06/03/2018;3;2;9
32;33;1;06/03/2018;3;2;10
32;83;6;06/03/2018;3;2;12
32;84;2;06/03/2018;3;2;12
33;35;1;06/03/2018;3;2;12
35;35;1;06/03/2018;3;2;12
43;33;1;06/03/2018;3;2;16
38;33;1;06/03/2018;3;2;21
42;34;1;06/03/2018;3;2;23
34;33;1;07/03/2018;3;3;0
37;33;1;07/03/2018;3;3;0
40;33;1;07/03/2018;3;3;1
39;32;1;07/03/2018;3;3;4
41;34;1;07/03/2018;3;3;6
32;43;2;07/03/2018;3;3;9
32;44;3;07/03/2018;3;3;9
43;34;1;07/03/2018;3;3;9
33;34;1;07/03/2018;3;3;10
35;33;1;07/03/2018;3;3;11
35;80;1;07/03/2018;3;3;13
34;34;1;07/03/2018;3;3;14
38;34;1;07/03/2018;3;3;15
42;34;1;07/03/2018;3;3;15
40;34;1;07/03/2018;3;3;17
39;33;1;07/03/2018;3;3;20
37;32;1;07/03/2018;3;3;21
43;33;1;08/03/2018;3;4;3
33;34;1;08/03/2018;3;4;4
43;33;2;08/03/2018;3;4;6
32;33;1;08/03/2018;3;4;7
41;33;1;08/03/2018;3;4;8
42;33;1;08/03/2018;3;4;9
38;33;1;08/03/2018;3;4;11
39;34;1;08/03/2018;3;4;11
34;34;1;08/03/2018;3;4;12
40;34;1;08/03/2018;3;4;12
37;33;1;08/03/2018;3;4;14
33;33;1;08/03/2018;3;4;21
42;34;1;08/03/2018;3;4;23
43;31;1;08/03/2018;3;4;23
32;32;1;09/03/2018;3;5;1
38;34;1;09/03/2018;3;5;3
41;34;1;09/03/2018;3;5;3
34;34;1;09/03/2018;3;5;4
39;34;1;09/03/2018;3;5;4
40;33;1;09/03/2018;3;5;6
37;33;1;09/03/2018;3;5;7
43;34;1;09/03/2018;3;5;13
42;34;1;09/03/2018;3;5;15
38;34;1;09/03/2018;3;5;17
34;34;1;09/03/2018;3;5;18
41;34;1;09/03/2018;3;5;18
33;31;1;11/03/2018;3;7;22
37;30;1;11/03/2018;3;7;22
39;34;1;11/03/2018;3;7;22
40;33;1;11/03/2018;3;7;23
32;33;1;12/03/2018;3;1;5
42;34;1;12/03/2018;3;1;6
43;34;1;12/03/2018;3;1;12
38;34;1;12/03/2018;3;1;13
33;33;1;12/03/2018;3;1;15
34;33;1;12/03/2018;3;1;15
37;34;1;12/03/2018;3;1;15
41;34;2;12/03/2018;3;1;18
40;34;1;12/03/2018;3;1;19
39;33;1;12/03/2018;3;1;20
35;34;1;12/03/2018;3;1;21
32;34;1;13/03/2018;3;2;5
32;84;2;13/03/2018;3;2;6
34;34;1;13/03/2018;3;2;8
37;34;1;13/03/2018;3;2;8
42;33;1;13/03/2018;3;2;8
38;33;1;13/03/2018;3;2;9
43;34;1;13/03/2018;3;2;9
33;33;1;13/03/2018;3;2;13
35;34;1;13/03/2018;3;2;16
39;33;1;13/03/2018;3;2;16
41;34;1;13/03/2018;3;2;17
40;34;1;13/03/2018;3;2;21
34;33;1;14/03/2018;3;3;5
37;33;1;14/03/2018;3;3;6
43;34;2;14/03/2018;3;3;6
38;33;1;14/03/2018;3;3;7
32;34;1;14/03/2018;3;3;9
33;34;1;14/03/2018;3;3;9
42;34;1;14/03/2018;3;3;9
39;34;1;14/03/2018;3;3;10
41;34;1;14/03/2018;3;3;12
34;31;2;14/03/2018;3;3;17
40;33;1;14/03/2018;3;3;17
35;32;1;14/03/2018;3;3;22
37;34;1;14/03/2018;3;3;22
43;32;1;14/03/2018;3;3;22
33;33;1;15/03/2018;3;4;4
38;34;1;15/03/2018;3;4;4
42;34;1;15/03/2018;3;4;5
32;34;1;15/03/2018;3;4;6
34;34;1;15/03/2018;3;4;7
40;33;1;15/03/2018;3;4;9
39;34;3;15/03/2018;3;4;10
37;33;1;15/03/2018;3;4;14
41;33;1;15/03/2018;3;4;14
43;33;1;15/03/2018;3;4;17
42;33;1;15/03/2018;3;4;18
33;34;1;15/03/2018;3;4;19
35;34;1;15/03/2018;3;4;20
34;33;1;15/03/2018;3;4;22
40;34;1;15/03/2018;3;4;23
39;33;1;16/03/2018;3;5;3
38;31;1;16/03/2018;3;5;7
37;33;1;16/03/2018;3;5;8
43;33;1;16/03/2018;3;5;9
32;30;1;16/03/2018;3;5;10
35;34;1;16/03/2018;3;5;12
42;33;1;16/03/2018;3;5;12
34;33;1;16/03/2018;3;5;15
40;33;1;16/03/2018;3;5;15
41;33;1;16/03/2018;3;5;15
33;33;1;16/03/2018;3;5;16
39;34;1;16/03/2018;3;5;20
32;26;1;19/03/2018;3;1;7
35;33;1;19/03/2018;3;1;7
37;34;1;19/03/2018;3;1;7
34;34;1;19/03/2018;3;1;10
41;34;1;19/03/2018;3;1;10
42;34;1;19/03/2018;3;1;10
33;34;1;19/03/2018;3;1;11
40;33;1;19/03/2018;3;1;11
43;34;1;19/03/2018;3;1;11
38;34;1;19/03/2018;3;1;12
39;34;1;19/03/2018;3;1;16
37;33;1;19/03/2018;3;1;21
34;34;1;20/03/2018;3;2;5
35;32;1;20/03/2018;3;2;5
41;34;1;20/03/2018;3;2;6
40;33;1;20/03/2018;3;2;8
43;34;1;20/03/2018;3;2;8
38;33;1;20/03/2018;3;2;9
42;33;1;20/03/2018;3;2;9
32;34;1;20/03/2018;3;2;10
33;34;1;20/03/2018;3;2;10
39;34;1;20/03/2018;3;2;11
37;34;1;20/03/2018;3;2;14
35;31;1;20/03/2018;3;2;18
34;33;2;20/03/2018;3;2;20
34;43;1;20/03/2018;3;2;21
41;33;1;20/03/2018;3;2;22
33;33;1;21/03/2018;3;3;3
38;33;1;21/03/2018;3;3;4
40;33;1;21/03/2018;3;3;4
39;34;1;21/03/2018;3;3;5
43;34;1;21/03/2018;3;3;5
32;34;1;21/03/2018;3;3;6
42;33;1;21/03/2018;3;3;8
35;33;1;21/03/2018;3;3;9
37;34;1;21/03/2018;3;3;9
31;34;1;21/03/2018;3;3;10
41;34;1;21/03/2018;3;3;12
38;34;1;21/03/2018;3;3;18
33;34;1;21/03/2018;3;3;20
43;33;1;21/03/2018;3;3;20
39;34;1;21/03/2018;3;3;22
35;33;1;22/03/2018;3;4;3
32;31;1;22/03/2018;3;4;5
42;34;1;22/03/2018;3;4;6
36;34;1;22/03/2018;3;4;7
37;34;1;22/03/2018;3;4;7
41;34;1;22/03/2018;3;4;8
34;43;1;22/03/2018;3;4;9
40;34;1;22/03/2018;3;4;9
38;34;1;22/03/2018;3;4;12
43;33;1;22/03/2018;3;4;12
33;34;1;22/03/2018;3;4;13
39;34;1;22/03/2018;3;4;14
32;34;1;22/03/2018;3;4;20
42;34;1;22/03/2018;3;4;21
34;33;1;22/03/2018;3;4;23
37;33;1;23/03/2018;3;5;0
41;34;1;23/03/2018;3;5;6
36;31;1;23/03/2018;3;5;7
38;34;1;23/03/2018;3;5;7
33;33;1;23/03/2018;3;5;8
39;33;1;23/03/2018;3;5;8
40;34;1;23/03/2018;3;5;9
43;34;1;23/03/2018;3;5;9
32;33;1;23/03/2018;3;5;11
42;34;1;23/03/2018;3;5;11
37;34;1;23/03/2018;3;5;16
34;32;1;23/03/2018;3;5;20
41;38;1;24/03/2018;3;6;11
43;37;1;24/03/2018;3;6;11
33;31;1;26/03/2018;3;1;0
38;28;1;26/03/2018;3;1;0
40;21;1;26/03/2018;3;1;0
42;41;1;26/03/2018;3;1;0
36;33;1;26/03/2018;3;1;2
32;34;1;26/03/2018;3;1;7
39;34;1;26/03/2018;3;1;9
37;34;1;26/03/2018;3;1;10
34;34;1;26/03/2018;3;1;12
41;34;1;26/03/2018;3;1;13
43;33;1;26/03/2018;3;1;15
36;34;1;26/03/2018;3;1;20
40;33;1;26/03/2018;3;1;22
39;34;1;27/03/2018;3;2;3
32;34;1;27/03/2018;3;2;4
34;34;1;27/03/2018;3;2;5
38;31;1;27/03/2018;3;2;6
33;31;1;27/03/2018;3;2;7
37;34;1;27/03/2018;3;2;9
41;34;1;27/03/2018;3;2;9
35;33;1;27/03/2018;3;2;11
43;34;1;27/03/2018;3;2;11
36;34;1;27/03/2018;3;2;19
40;31;1;27/03/2018;3;2;19
39;34;1;27/03/2018;3;2;20
32;34;1;27/03/2018;3;2;21
34;33;6;28/03/2018;3;3;5
33;31;1;28/03/2018;3;3;10
38;33;1;28/03/2018;3;3;15
41;32;1;28/03/2018;3;3;15
35;33;1;29/03/2018;3;4;9
35;32;1;29/03/2018;3;4;12
40;33;1;29/03/2018;3;4;14
34;33;1;30/03/2018;3;5;6
36;32;1;30/03/2018;3;5;18
38;33;1;31/03/2018;3;6;8
34;30;3;01/04/2018;4;7;22
35;17;1;01/04/2018;4;7;22
39;33;1;01/04/2018;4;7;22
41;34;1;02/04/2018;4;1;6
37;22;1;02/04/2018;4;1;7
43;33;2;02/04/2018;4;1;7
38;34;1;02/04/2018;4;1;10
32;34;1;02/04/2018;4;1;11
33;34;1;02/04/2018;4;1;12
35;34;1;02/04/2018;4;1;15
36;34;1;02/04/2018;4;1;16
34;33;2;02/04/2018;4;1;17
39;33;1;02/04/2018;4;1;17
41;31;2;02/04/2018;4;1;20
37;34;1;02/04/2018;4;1;23
43;34;1;02/04/2018;4;1;23
33;34;1;03/04/2018;4;2;7
35;34;1;03/04/2018;4;2;7
32;34;1;03/04/2018;4;2;9
38;34;1;03/04/2018;4;2;10
39;33;1;03/04/2018;4;2;10
41;34;1;03/04/2018;4;2;11
34;34;1;03/04/2018;4;2;12
43;33;1;03/04/2018;4;2;17
36;34;1;03/04/2018;4;2;20
37;32;1;03/04/2018;4;2;21
40;34;1;04/04/2018;4;3;5
33;34;1;04/04/2018;4;3;7
38;34;1;04/04/2018;4;3;9
39;33;1;04/04/2018;4;3;9
41;34;4;04/04/2018;4;3;9
43;34;1;04/04/2018;4;3;11
32;34;1;04/04/2018;4;3;12
35;34;1;04/04/2018;4;3;12
37;34;1;04/04/2018;4;3;13
34;34;1;04/04/2018;4;3;14
36;33;2;04/04/2018;4;3;15
38;34;1;05/04/2018;4;4;0
39;34;1;05/04/2018;4;4;5
33;33;1;05/04/2018;4;4;6
40;32;1;05/04/2018;4;4;6
37;33;1;05/04/2018;4;4;9
43;34;1;05/04/2018;4;4;9
32;34;1;05/04/2018;4;4;10
31;33;1;05/04/2018;4;4;11
34;34;2;05/04/2018;4;4;11
36;34;1;05/04/2018;4;4;11
41;34;1;05/04/2018;4;4;11
35;34;1;05/04/2018;4;4;12
38;34;1;05/04/2018;4;4;16
40;33;1;05/04/2018;4;4;20
39;34;1;05/04/2018;4;4;22
37;34;1;05/04/2018;4;4;23
33;34;1;06/04/2018;4;5;2
31;34;1;06/04/2018;4;5;4
32;33;1;06/04/2018;4;5;8
41;33;1;06/04/2018;4;5;8
34;33;1;06/04/2018;4;5;9
36;33;1;06/04/2018;4;5;9
43;34;1;06/04/2018;4;5;11
38;34;1;06/04/2018;4;5;12
40;34;1;06/04/2018;4;5;13
37;34;1;06/04/2018;4;5;16
39;34;1;06/04/2018;4;5;18
31;34;1;06/04/2018;4;5;19
34;34;1;07/04/2018;4;6;7
40;42;1;07/04/2018;4;6;10
34;39;1;08/04/2018;4;7;22
38;32;1;08/04/2018;4;7;22
36;33;1;09/04/2018;4;1;2
32;11;1;09/04/2018;4;1;5
33;33;1;09/04/2018;4;1;5
40;33;3;09/04/2018;4;1;6
41;33;1;09/04/2018;4;1;6
43;34;1;09/04/2018;4;1;8
31;34;1;09/04/2018;4;1;9
37;34;2;09/04/2018;4;1;9
37;34;1;09/04/2018;4;1;11
39;34;1;09/04/2018;4;1;13
34;34;1;09/04/2018;4;1;18
38;33;1;09/04/2018;4;1;20
33;34;1;09/04/2018;4;1;21
40;34;1;09/04/2018;4;1;21
36;33;1;09/04/2018;4;1;22
32;33;1;10/04/2018;4;2;4
37;34;1;10/04/2018;4;2;5
41;34;1;10/04/2018;4;2;6
43;34;1;10/04/2018;4;2;6
31;34;1;10/04/2018;4;2;7
34;34;2;10/04/2018;4;2;11
35;34;1;10/04/2018;4;2;12
39;33;1;10/04/2018;4;2;12
36;34;1;10/04/2018;4;2;13
38;34;1;10/04/2018;4;2;13
40;34;1;10/04/2018;4;2;13
36;81;1;10/04/2018;4;2;14
32;34;1;10/04/2018;4;2;19
33;34;1;10/04/2018;4;2;20
37;34;1;10/04/2018;4;2;20
31;33;1;11/04/2018;4;3;4
34;33;2;11/04/2018;4;3;5
41;33;1;11/04/2018;4;3;5
34;62;1;11/04/2018;4;3;6
36;34;1;11/04/2018;4;3;6
31;88;1;11/04/2018;4;3;7
39;34;1;11/04/2018;4;3;7
43;33;1;11/04/2018;4;3;7
35;34;1;11/04/2018;4;3;9
40;33;1;11/04/2018;4;3;9
32;34;1;11/04/2018;4;3;11
38;33;1;11/04/2018;4;3;11
38;37;1;11/04/2018;4;3;11
40;85;1;11/04/2018;4;3;11
33;33;1;11/04/2018;4;3;12
34;34;6;11/04/2018;4;3;12
37;34;1;11/04/2018;4;3;14
43;34;1;11/04/2018;4;3;21
39;33;1;12/04/2018;4;4;0
36;33;1;12/04/2018;4;4;1
40;32;1;12/04/2018;4;4;4
31;34;1;12/04/2018;4;4;5
32;34;1;12/04/2018;4;4;6
35;33;1;12/04/2018;4;4;6
33;33;1;12/04/2018;4;4;7
34;33;1;12/04/2018;4;4;10
37;33;1;12/04/2018;4;4;11
38;34;1;12/04/2018;4;4;11
34;86;1;12/04/2018;4;4;12
37;75;1;12/04/2018;4;4;12
43;33;1;12/04/2018;4;4;14
39;34;1;12/04/2018;4;4;17
31;34;1;12/04/2018;4;4;18
40;34;1;12/04/2018;4;4;19
33;34;1;12/04/2018;4;4;21
32;33;1;13/04/2018;4;5;0
35;34;1;13/04/2018;4;5;1
37;34;1;13/04/2018;4;5;1
43;33;1;13/04/2018;4;5;4
34;33;1;13/04/2018;4;5;6
38;34;1;13/04/2018;4;5;6
31;34;2;13/04/2018;4;5;10
39;34;1;13/04/2018;4;5;12
40;33;1;13/04/2018;4;5;12
33;34;1;13/04/2018;4;5;14
32;34;1;13/04/2018;4;5;15
35;34;1;13/04/2018;4;5;17
43;33;1;13/04/2018;4;5;19
34;34;1;13/04/2018;4;5;20
38;34;1;13/04/2018;4;5;20
43;33;1;13/04/2018;4;5;20
37;33;1;14/04/2018;4;6;5
39;33;1;16/04/2018;4;1;6
40;31;1;16/04/2018;4;1;6
32;34;1;16/04/2018;4;1;7
33;34;1;16/04/2018;4;1;7
34;34;1;16/04/2018;4;1;9
38;34;1;16/04/2018;4;1;9
43;34;1;16/04/2018;4;1;9
35;34;1;16/04/2018;4;1;10
35;34;1;16/04/2018;4;1;11
37;34;1;16/04/2018;4;1;11
38;84;1;16/04/2018;4;1;11
33;34;1;16/04/2018;4;1;20
39;34;1;16/04/2018;4;1;20
32;34;1;16/04/2018;4;1;21
34;34;1;16/04/2018;4;1;21
34;34;1;16/04/2018;4;1;22
43;34;1;17/04/2018;4;2;0
40;34;1;17/04/2018;4;2;1
35;34;1;17/04/2018;4;2;4
38;34;1;17/04/2018;4;2;4
37;33;1;17/04/2018;4;2;8
36;30;1;17/04/2018;4;2;12
36;60;1;17/04/2018;4;2;12
44;27;1;17/04/2018;4;2;12
31;33;1;17/04/2018;4;2;13
33;34;1;17/04/2018;4;2;13
34;34;1;17/04/2018;4;2;13
32;34;1;17/04/2018;4;2;14
39;34;2;17/04/2018;4;2;14
43;34;1;17/04/2018;4;2;14
40;34;1;17/04/2018;4;2;15
35;34;1;17/04/2018;4;2;17
38;33;1;17/04/2018;4;2;23
37;34;1;18/04/2018;4;3;5
36;34;3;18/04/2018;4;3;7
44;34;1;18/04/2018;4;3;7
31;34;1;18/04/2018;4;3;8
32;34;1;18/04/2018;4;3;9
33;33;1;18/04/2018;4;3;9
34;34;1;18/04/2018;4;3;9
40;33;1;18/04/2018;4;3;9
35;34;1;18/04/2018;4;3;11
38;34;1;18/04/2018;4;3;14
43;33;1;18/04/2018;4;3;14
33;34;1;18/04/2018;4;3;19
34;34;1;18/04/2018;4;3;19
40;34;1;18/04/2018;4;3;19
37;34;1;18/04/2018;4;3;23
39;34;1;18/04/2018;4;3;23
44;33;1;18/04/2018;4;3;23
31;34;1;19/04/2018;4;4;3
32;33;1;19/04/2018;4;4;5
35;33;1;19/04/2018;4;4;5
43;34;1;19/04/2018;4;4;7
38;34;1;19/04/2018;4;4;9
34;33;1;19/04/2018;4;4;13
33;34;1;19/04/2018;4;4;14
40;34;1;19/04/2018;4;4;15
44;33;1;19/04/2018;4;4;15
